"","celltypes","x","y"
"56","A",910.43654922396,764.73899744451
"57","C",471.26973234117,288.808168144897
"58","A",224.418408004567,529.883304843679
"59","A",127.81465658918,315.859127324075
"60","A",279.683512402698,894.926652545109
"61","A",816.106060286984,980.398497078568
"62","A",57.6129928231239,697.720571188256
"63","D",802.829249529168,647.204329725355
"64","A",104.387835366651,499.537814641371
"65","D",766.606018645689,219.373138388619
"66","A",304.810566361994,520.982593065128
"67","C",769.287420902401,917.075596749783
"68","D",540.65572633408,546.51975329034
"69","A",362.370532238856,351.059849373996
"70","C",92.5569161772728,950.920287752524
"71","D",759.755255188793,863.93702053465
"72","C",760.819946881384,327.007677638903
"73","A",903.260845225304,793.803508160636
"74","D",966.282786102965,915.821264265105
"75","D",515.256622806191,698.133022058755
"76","D",549.480673857033,472.890163538978
"77","A",163.719896925613,94.3696571048349
"78","D",164.596953662112,976.833143271506
"79","D",786.332777468488,601.420989027247
"80","D",751.113419653848,673.374634934589
"81","A",784.214704297483,636.307040927932
"82","D",654.354914557189,593.810105929151
"83","A",378.10439732857,563.079637475312
"84","B",8.56696744449437,635.332381119952
"85","D",955.329553689808,426.648585125804
"86","A",838.616147870198,979.065370978788
"87","A",213.424937566742,974.423760082573
"88","B",494.713556254283,660.842998186126
"89","A",636.244256282225,958.311428315938
"90","D",921.09139310196,772.572801448405
"91","A",11.7440407630056,497.170120012015
"92","A",267.402917146683,67.3562162555754
"93","A",435.572101734579,693.323717918247
"94","D",829.467094736174,281.708278693259
"95","D",870.944038499147,915.579491527751
"96","D",251.068959478289,688.551553757861
"97","A",324.358248384669,984.864425379783
"98","D",306.237811921164,669.789609266445
"99","A",184.282035101205,581.034488044679
"100","D",679.977399529889,422.38323087804
"101","D",766.337673645467,356.218241620809
"102","A",682.13222711347,551.021782681346
"103","D",209.130792180076,956.796635407954
"104","A",711.943760979921,428.824249887839
"105","B",605.298185488209,797.16302966699
"106","D",340.559205040336,645.766381639987
"107","C",41.1703209392726,115.706456126645
"108","A",401.752509409562,840.433550300077
"109","A",79.0596455335617,420.427245553583
"110","A",312.552650459111,879.587084520608
"111","A",325.075935805216,913.905116729438
"112","A",78.3664572518319,608.468455728143
"113","A",150.219770614058,488.764964509755
"114","B",152.425069594756,730.75190000236
"115","A",913.423601072282,39.2066529020667
"116","B",702.252899063751,651.621999684721
"117","D",820.548322051764,273.946462664753
"118","D",665.563090704381,529.956989455968
"119","A",216.185113880783,732.703074114397
"120","D",463.062402792275,629.342218860984
"121","B",716.85304841958,80.0130716525018
"122","B",822.188047459349,449.240507557988
"123","D",820.741926785558,28.449630131945
"124","D",199.944551801309,931.736385449767
"125","A",601.135490695015,311.792073072866
"126","B",429.83600194566,230.265769874677
"127","A",637.568331789225,296.266696881503
"128","A",420.024005230516,817.803832003847
"129","A",879.870038945228,361.538029974326
"130","A",320.728030521423,79.5594889204949
"131","C",315.312843769789,35.7836533803493
"132","A",493.572084465995,707.57073094137
"133","B",337.670295732096,443.59006290324
"134","C",222.785994410515,513.798121362925
"135","A",830.239668721333,62.8282700199634
"136","D",538.496783934534,789.179845247418
"137","D",98.6978949513286,772.686656564474
"138","D",109.590142499655,216.449182480574
"139","C",573.855031048879,176.9989868626
"140","A",537.985163042322,910.959590692073
"141","A",487.504978431389,700.679138302803
"142","D",319.230136228725,876.429131953046
"143","D",679.784864420071,343.303439440206
"144","A",861.575354356319,900.612296769395
"145","D",847.129042958841,487.626042217016
"146","B",267.273619538173,912.495160242543
"147","D",605.403405148536,699.870717246085
"148","A",830.954045988619,887.558298651129
"149","A",591.66346443817,829.281686339527
"150","A",198.839682852849,486.356215318665
"151","A",772.646997589618,924.219726584852
"152","C",125.125238206238,387.769203400239
"153","C",888.210923643783,887.208171887323
"154","C",309.346762020141,104.441425763071
"155","D",649.272959446535,248.618023935705
"156","C",262.394386110827,546.282119117677
"157","D",161.563390865922,0.596624100580812
"158","A",105.50696332939,272.099891211838
"159","A",437.68039252609,775.281204842031
"160","C",38.5207461658865,28.1610100064427
"161","B",958.676974289119,983.683945378289
"162","D",507.742134621367,787.351654842496
"163","D",362.307280069217,849.05810514465
"164","A",879.478280898184,110.394923947752
"165","D",754.475091584027,9.36408340930939
"166","D",759.509253315628,582.604250404984
"167","D",889.600470429286,695.032557006925
"168","A",180.350180482492,921.945075504482
"169","A",786.488520447165,917.170627508312
"170","A",547.374699730426,445.654014358297
"171","C",497.445829445496,35.6499336194247
"172","C",108.780974522233,372.589224018157
"173","B",586.733639473096,63.437958015129
"174","A",897.322560893372,498.620354337618
"175","B",187.683837953955,97.3377013579011
"176","A",529.972803778946,605.726616922766
"177","A",669.944636058062,38.5746962856501
"178","C",782.926273299381,981.224883114919
"179","D",187.703771749511,806.570681044832
"180","C",566.400859504938,54.9854778219014
"181","B",196.602796670049,219.937346875668
"182","A",307.409510947764,670.627285726368
"183","A",161.088444292545,455.869339872152
"184","D",98.3194601722062,741.989757632837
"185","B",257.562704849988,108.667538501322
"186","B",341.611992102116,110.032627591863
"187","D",854.046330554411,908.267608843744
"188","C",123.930117115378,507.13405595161
"189","C",347.943700151518,185.284851817414
"190","A",324.21237998642,898.205240489915
"191","D",471.863464219496,499.489360488951
"192","D",851.196760078892,287.699993699789
"193","A",322.022445034236,858.982466394082
"194","C",558.157332241535,171.381717780605
"195","D",705.714595969766,609.030561288819
"196","D",390.737395500764,924.629248678684
"197","C",824.237391585484,987.172702793032
"198","C",906.531423330307,407.005877466872
"199","C",417.117042932659,375.675295945257
"200","C",279.132008552551,756.102165905759
"201","A",731.498068897054,383.728183340281
"202","D",860.490103485063,40.0308812968433
"203","C",342.710264259949,389.23807698302
"204","C",492.92217893526,141.831013374031
"205","D",853.853279957548,516.416522441432
"206","D",387.25300040096,234.153730096295
"207","D",726.507528452203,237.431382061914
"208","D",684.121700236574,533.459319267422
"209","A",845.532960491255,994.191771838814
"210","A",32.8013296239078,200.464747147635
"211","D",728.461743798107,592.264237580821
"212","C",476.622151909396,127.103591803461
"213","D",581.891980255023,521.224183961749
"214","D",207.05047249794,718.376276083291
"215","C",28.8660067599267,502.919324440882
"216","D",973.261137725785,549.77673268877
"217","B",247.435241937637,28.971805004403
"218","C",119.677688693628,451.31472684443
"219","A",684.861996676773,684.774207416922
"220","D",734.296159353107,732.939002336934
"221","D",321.671058423817,630.057827336714
"222","A",810.468123061582,496.650559362024
"223","C",389.83784080483,259.301906218752
"224","D",596.08176490292,957.768572727218
"225","A",339.550524484366,355.963270878419
"226","D",718.054020544514,116.913987789303
"227","D",947.251248871908,338.695500977337
"228","A",81.43135975115,342.467948328704
"229","B",235.43762229383,717.568713240325
"230","C",362.547337310389,300.360333407298
"231","B",325.240832287818,189.612780464813
"232","A",416.526598390192,826.18280639872
"233","A",505.687593948096,209.096855251119
"234","A",617.336421972141,283.281094161794
"235","A",585.414386121556,688.87702957727
"236","D",899.230673676357,758.73879622668
"237","A",574.902723543346,210.731027182192
"238","C",313.261902425438,211.631924845278
"239","C",480.002025375143,365.164110902697
"240","D",595.621371874586,415.580769069493
"241","C",67.4024804029614,576.394812669605
"242","B",734.873360022902,740.976043744013
"243","D",643.50289455615,678.965410683304
"244","C",67.3548493068665,336.253069108352
"245","A",697.47218885459,176.029128022492
"246","C",349.26046221517,682.281072484329
"247","A",314.073899993673,909.718059701845
"248","B",982.316887704656,118.541937088594
"249","D",750.116250477731,566.689294530079
"250","A",704.857191070914,288.778831716627
"251","D",222.896154038608,97.5939354393631
"252","A",255.22513105534,551.449787337333
"253","D",650.278991553932,184.616858372465
"254","A",617.265564389527,614.332222146913
"255","C",253.344082273543,421.073741279542
"256","C",518.791281618178,289.343365002424
"257","C",42.3228598665446,505.374102154747
"258","D",470.853390172124,540.706702508032
"259","C",876.224666368216,422.550761373714
"260","A",949.819611851126,396.416179370135
"261","D",756.004152819514,22.4771362263709
"262","A",926.369913853705,758.114191703498
"263","D",556.916653178632,609.514993382618
"264","A",619.347434490919,569.59895323962
"265","D",932.257000356913,241.657509701326
"266","A",671.142858918756,560.893150512129
"267","D",51.3235786929727,740.515251411125
"268","B",176.438224967569,408.437078585848
"269","D",550.864591961727,757.460051914677
"270","B",201.110324589536,58.5096555296332
"271","A",8.11584782786667,840.683511923999
"272","A",722.725574625656,539.183404762298
"273","A",925.620419438928,50.1620834693313
"274","C",925.581137416884,155.27905151248
"275","C",189.729635138065,211.634564911947
"276","B",354.583374923095,481.21685301885
"277","D",95.7017710898072,595.894283615053
"278","A",76.2725553940982,308.214024174958
"279","D",190.189280314371,457.902656402439
"280","B",264.872304862365,832.234299508855
"281","A",122.134932782501,428.959873737767
"282","A",7.91243277490139,68.6490412335843
"283","C",23.7201720010489,77.9390425886959
"284","A",393.437251215801,618.468230357394
"285","B",161.100688390434,735.943879699335
"286","C",369.342118036002,89.3442712258548
"287","A",439.717847853899,662.688125157729
"288","D",997.099230298772,77.8260384686291
"289","D",819.249000633135,218.754898058251
"290","B",683.323222678155,624.203984392807
"291","B",658.241947181523,218.691882211715
"292","D",600.403723074123,367.973732529208
"293","C",107.084272429347,153.824446955696
"294","A",638.079298660159,70.3466520644724
"295","C",260.211203945801,566.528106573969
"296","A",581.881184829399,264.40467312932
"297","D",973.211672157049,106.088091153651
"298","A",839.522903552279,681.188319576904
"299","A",659.170150291175,104.189843870699
"300","A",402.259134454653,831.332146190107
"301","C",98.291291622445,594.842786202207
"302","C",319.468302419409,85.4001541156322
"303","A",995.79369626008,638.227704213932
"304","A",726.288641337305,372.537186834961
"305","A",686.896445928141,315.127101028338
"306","A",629.259285284206,667.587483301759
"307","D",803.41767007485,32.2915811557323
"308","A",543.194812489673,77.714542625472
"309","A",861.800134181976,286.39974235557
"310","D",984.195038443431,727.651252644137
"311","B",589.40471871756,165.950693190098
"312","A",55.7639650069177,682.071101618931
"313","A",527.186320861802,345.477043185383
"314","A",619.151212275028,531.45747538656
"315","A",162.35734266229,662.408041534945
"316","A",940.457270015031,520.392617210746
"317","D",94.9534741230309,495.984504232183
"318","D",811.324252048507,781.36332379654
"319","D",993.131255032495,638.504534494132
"320","A",644.329000264406,632.030758075416
"321","C",252.88836681284,291.204817593098
"322","B",207.669743336737,668.576444964856
"323","D",819.342608796433,767.646824242547
"324","A",271.724660415202,637.18758430332
"325","A",832.643491216004,622.924686409533
"326","A",540.848610224202,142.200540285558
"327","B",946.082732407376,938.226262107491
"328","A",821.90213445574,418.308974942192
"329","A",966.7767372448,618.685518857092
"330","A",923.934166319668,345.687976339832
"331","D",758.804684504867,341.268464224413
"332","A",505.166420014575,224.981469335034
"333","D",888.3602891583,675.267001846805
"334","A",135.224057827145,129.729001317173
"335","C",130.57995471172,520.878079114482
"336","C",922.843313543126,906.111948657781
"337","D",748.038552701473,77.2473164834082
"338","D",53.167387843132,753.914578817785
"339","A",888.085899641737,909.65776424855
"340","B",109.725192887709,507.632712135091
"341","A",592.730831820518,192.148189526051
"342","B",281.64910315536,403.903535567224
"343","A",337.718944298103,524.219639599323
"344","D",498.143404722214,631.14462280646
"345","D",594.144800677896,954.183421330526
"346","C",424.354081507772,132.965665543452
"347","A",290.958007331938,321.451059309766
"348","C",48.1767149176449,486.097033601254
"349","A",308.325354941189,810.273763490841
"350","D",876.894003013149,50.0055435113609
"351","A",877.767224563286,114.555464824662
"352","B",243.719093035907,793.925100471824
"353","D",984.440077794716,852.505199844018
"354","A",886.504390276968,221.065937541425
"355","A",43.710932135582,697.680290555581
"356","B",374.664020026103,210.518266540021
"357","C",54.7081066761166,261.238674633205
"358","A",767.692612484097,200.641150120646
"359","A",149.506237125024,130.950338207185
"360","D",966.848894488066,73.2551962137222
"361","B",626.688059419394,12.5114496331662
"362","C",106.133956462145,302.767673041672
"363","A",187.042614677921,933.454864891246
"364","D",821.542461169884,127.479471731931
"365","D",653.090972686186,134.458205429837
"366","C",112.306555267423,984.153875149786
"367","D",593.493736349046,658.319603186101
"368","D",479.501449503005,667.494724271819
"369","A",333.417144836858,312.407026998699
"370","D",286.322673782706,504.45900275372
"371","C",291.868915315717,96.3234084192663
"372","D",100.969520164654,987.093987176195
"373","D",93.0421827360988,153.482751920819
"374","D",288.753119762987,596.492758952081
"375","B",752.420596312732,639.522017445415
"376","A",919.00174273178,386.996038956568
"377","A",984.721316024661,260.73850155808
"378","A",278.059824835509,596.036178758368
"379","C",338.460028637201,155.036244541407
"380","C",50.6850045640022,907.603994710371
"381","A",87.3401127755642,455.694997217506
"382","A",337.336857337505,616.132021183148
"383","A",251.038138521835,423.838415183127
"384","A",362.837523920462,468.967733904719
"385","C",742.127480218187,181.452351622283
"386","A",706.643337383866,534.154462162405
"387","A",779.732819413766,651.586694875732
"388","D",401.24857914634,445.845596026629
"389","A",996.281684143469,409.015615703538
"390","B",331.007475499064,278.754434548318
"391","C",85.2075151633471,574.572260258719
"392","A",854.467647150159,0.72660599835217
"393","A",523.029755335301,21.4217542670667
"394","A",997.034462634474,789.547818247229
"395","C",421.88735306263,78.6441061645746
"396","A",228.629268705845,995.580430841073
"397","A",103.561205090955,770.369937177747
"398","A",898.880843538791,778.827077243477
"399","D",253.843815764412,695.343794533983
"400","C",413.355544442311,327.100885100663
"401","D",91.3722147233784,273.686811095104
"402","C",811.96534843184,856.105847284198
"403","A",609.234184026718,806.341543328017
"404","D",545.501794666052,285.504586994648
"405","D",861.157362116501,394.093248760328
"406","D",289.155251346529,13.7905364390463
"407","A",50.2205993980169,712.016903562471
"408","A",259.267304092646,658.548943698406
"409","D",323.770742630586,592.86153386347
"410","D",567.870594793931,907.536510610953
"411","D",928.015852114186,489.640890387818
"412","B",776.401265989989,70.3072540927678
"413","A",47.2096658777446,163.836440537125
"414","D",950.857065618038,283.294392051175
"415","D",940.749450586736,516.181809827685
"416","A",623.159539885819,791.083723073825
"417","C",67.6700966432691,459.415013901889
"418","A",529.665338341147,524.192416341975
"419","A",118.513769935817,804.680082248524
"420","D",583.886019652709,505.201571853831
"421","B",360.700554447249,175.956899765879
"422","C",319.596020039171,132.693115621805
"423","A",179.927833611146,702.10016798228
"424","D",812.264104606584,362.384884851053
"425","A",802.194394636899,278.171420563012
"426","C",543.631174368784,23.252360522747
"427","C",312.205930706114,432.136715855449
"428","C",163.447919301689,557.935547316447
"429","C",766.68807095848,914.624431636184
"430","A",559.443447738886,468.249246012419
"431","D",267.855025129393,586.310633691028
"432","C",81.052043940872,974.421088816598
"433","D",634.477413259447,520.416584098712
"434","A",525.945492321625,752.875810023397
"435","A",965.132294222713,702.240787446499
"436","B",376.645701704547,31.5463289152831
"437","A",926.919609075412,845.329164294526
"438","D",745.982803171501,542.221988085657
"439","B",659.987657563761,708.091379143298
"440","D",810.356095666066,742.750521050766
"441","A",580.032238969579,456.092702690512
"442","A",520.76911390759,791.551559930667
"443","D",953.94267514348,585.621039615944
"444","A",698.239875026047,502.153016859666
"445","C",167.316363658756,108.523116912693
"446","D",595.064208144322,503.698474727571
"447","D",746.064114850014,830.479269614443
"448","B",729.92147738114,719.841988291591
"449","D",290.013941470534,679.088368779048
"450","D",206.610456574708,587.114294990897
"451","A",992.741415742785,712.154665729031
"452","A",500.199783127755,356.953478418291
"453","A",380.324044963345,789.376693544909
"454","D",443.38794099167,616.079680854455
"455","A",453.283475944772,108.351587783545
"456","A",855.552280554548,800.219275290146
"457","A",833.834350341931,386.369559448212
"458","A",316.545225447044,499.749907525256
"459","B",722.719562938437,842.86117204465
"460","B",897.089981939644,520.832205889747
"461","A",113.33941295743,448.793351417407
"462","A",591.4758045692,126.122837420553
"463","C",381.353316828609,478.041966911405
"464","A",341.145308921114,649.149656528607
"465","A",655.88581818156,390.944583807141
"466","A",567.313884617761,68.5331907588989
"467","A",45.6702790688723,634.017331525683
"468","D",416.149206925184,941.668608458713
"469","D",237.925201654434,927.204105304554
"470","A",841.458009323105,352.768667042255
"471","B",399.631769396365,223.75070489943
"472","B",188.099123770371,906.096113380045
"473","C",158.276429399848,515.605895780027
"474","A",68.7433227431029,532.670534448698
"475","D",177.717034006491,473.043416626751
"476","A",614.16470981203,696.208129636943
"477","D",670.120371738449,452.496482757851
"478","A",631.060025421903,530.268425820395
"479","C",371.903298189864,231.591920135543
"480","D",627.07023974508,903.472479665652
"481","B",391.859464580193,142.936740769073
"482","D",804.218268487602,322.863233974203
"483","B",900.45386692509,114.394202595577
"484","A",994.441031944007,449.672763468698
"485","A",619.51672937721,365.235352655873
"486","C",62.5416222028434,918.409078149125
"487","A",898.612051503733,491.2836458534
"488","A",327.039179392159,903.47968088463
"489","A",849.302841816097,957.462520338595
"490","D",225.690545281395,619.249958312139
"491","D",747.097592335194,739.773530280218
"492","B",384.495019679889,114.522439660504
"493","B",377.015696372837,266.38882374391
"494","A",469.690654892474,732.35313477926
"495","A",678.703597281128,24.345648707822
"496","D",841.943484963849,691.990644903854
"497","D",683.890469372272,692.41954293102
"498","A",832.65089080669,494.515842059627
"499","A",994.397434871644,296.53468541801
"500","A",732.740761479363,883.683982072398
"501","A",296.303116716444,471.890521701425
"502","D",230.696099344641,711.440312676132
"503","A",914.360583294183,779.12911772728
"504","A",332.428477937356,795.574833406135
"505","D",556.398497661576,879.4764529448
"506","C",581.680471310392,20.86172089912
"507","D",216.867886949331,413.742267293856
"508","D",204.810633789748,772.33336144127
"509","D",970.049301162362,264.32615192607
"510","B",801.175768254325,632.203953806311
"511","B",709.841885371134,810.077553382143
"512","C",42.3207310959697,48.1565142981708
"513","B",32.5292043853551,533.981615910307
"514","A",572.317101992667,747.708129230887
"515","B",291.054098401219,138.262721709907
"516","D",842.133556725457,279.341188725084
"517","B",489.622781053185,667.139456840232
"518","D",561.916371108964,829.076503636315
"519","A",15.4153716284782,983.733455650508
"520","D",532.547577284276,502.464063931257
"521","A",961.686386261135,524.743597954512
"522","C",738.537542056292,985.267064999789
"523","C",776.514194672927,239.861949114129
"524","A",728.267216356471,968.60710484907
"525","B",314.000332029536,144.561994820833
"526","A",179.470645496622,482.050340855494
"527","D",318.190819351003,814.417096786201
"528","D",425.557632697746,961.92660392262
"529","D",629.931556759402,478.130635339767
"530","A",150.934895034879,753.932050196454
"531","C",165.450467262417,405.494692502543
"532","A",319.687753682956,728.142966050655
"533","B",297.62477427721,185.426100622863
"534","A",829.085622215644,637.551282299682
"535","C",524.733211612329,367.540516890585
"536","A",660.099558299407,449.005874805152
"537","A",541.228827089071,495.882345829159
"538","C",193.682074081153,320.869806455448
"539","D",878.959128633142,487.207799451426
"540","D",847.636556951329,12.2485707979649
"541","D",653.279325691983,536.7502104491
"542","C",223.481085617095,588.126489426941
"543","A",446.660809684545,173.620689194649
"544","D",936.554615851492,815.958997700363
"545","D",352.018893929198,655.059591401368
"546","D",17.8383882157505,716.900212690234
"547","D",899.49275040999,156.373565318063
"548","A",752.917557954788,232.275340473279
"549","A",242.17219511047,504.913446027786
"550","C",117.606750689447,782.799196662381
"551","C",713.708176277578,71.0147148929536
"552","D",940.201690187678,529.807051643729
"553","B",619.03295177035,23.2832469046116
"554","A",331.365957157686,536.984789418057
"555","C",585.288303205743,206.797464285046
"556","A",869.149788515642,107.600436080247
"557","A",821.475565433502,239.902997389436
"558","D",538.827325217426,460.48084134236
"559","D",187.390920706093,26.9943219609559
"560","A",598.579708719626,809.549688361585
"561","C",498.845857335255,19.9938684236258
"562","A",417.184229940176,749.154242454097
"563","D",422.628513304517,946.971694473177
"564","A",856.193069601431,91.0622673109174
"565","D",12.719220481813,721.719268709421
"566","C",591.229783371091,104.696190916002
"567","A",683.789833448827,206.023758510128
"568","B",456.471370067447,232.537446543574
"569","D",947.672369657084,864.850000711158
"570","A",449.508185032755,707.437379984185
"571","C",115.833819145337,405.402286211029
"572","A",775.606601499021,790.769997984171
"573","A",951.493379659951,728.883921867236
"574","A",941.862515173852,147.582745645195
"575","D",581.036351853982,678.678463445976
"576","A",365.741334157065,330.854729749262
"577","A",917.122857877985,712.443133350462
"578","C",764.536429662257,988.613923545927
"579","C",195.498197106645,599.496545735747
"580","D",948.911114130169,146.337440237403
"581","D",753.599951043725,115.131742320955
"582","A",984.353975392878,487.202344695106
"583","B",280.397004447877,189.76995581761
"584","D",862.28602565825,374.67357236892
"585","C",246.813047677279,121.356916846707
"586","D",211.415415629745,777.659800136462
"587","D",647.460348671302,938.192520290613
"588","D",781.468120869249,569.065641378984
"589","A",905.401350697502,387.774682836607
"590","A",121.85800075531,741.325305541977
"591","A",623.247648589313,483.728372491896
"592","D",991.197845432907,478.656754363328
"593","C",307.768640574068,493.514925939962
"594","A",5.2642161026597,233.635848620906
"595","A",894.735946319997,480.66555080004
"596","A",891.34175167419,868.079841835424
"597","B",380.885726772249,263.220362830907
"598","A",835.892898961902,574.34023078531
"599","D",791.383729781955,514.457247918472
"600","D",889.496697112918,90.5453767627478
"601","A",103.946768678725,717.343909898773
"602","D",665.823779301718,464.055067161098
"603","D",777.264510979876,559.545470634475
"604","A",830.364716472104,440.180213423446
"605","A",210.856321500614,954.782465472817
"606","C",190.016204025596,212.79020095244
"607","D",352.201401721686,891.16395264864
"608","D",169.335516169667,692.203802522272
"609","C",85.8919352758676,571.283796336502
"610","A",590.342537965626,947.352283401415
"611","A",999.783657025546,283.281500684097
"612","C",755.720529938117,910.455802455544
"613","D",112.536523723975,409.800978610292
"614","A",771.325509995222,130.51707088016
"615","C",577.051948057488,128.808299312368
"616","C",99.204660160467,137.745022308081
"617","D",537.590644322336,860.886321170256
"618","C",863.589310552925,853.218748699874
"619","A",189.838548656553,650.325691560283
"620","A",374.104823218659,576.515742344782
"621","C",602.736211614683,246.878379723057
"622","D",306.37104716152,587.292494252324
"623","D",744.636805728078,661.4245318342
"624","A",617.913708090782,988.400282803923
"625","D",778.101311996579,401.467297226191
"626","B",13.7938999105245,587.492904393002
"627","D",12.6968414988369,608.011997304857
"628","A",209.012439008802,440.57001452893
"629","C",183.309100102633,246.445846743882
"630","A",99.0256678778678,425.934436963871
"631","D",433.927451027557,715.877204202116
"632","A",91.7504639364779,591.384931933135
"633","A",473.888185573742,870.157270226628
"634","A",567.251201486215,287.803929299116
"635","D",306.555396877229,559.459404787049
"636","A",313.701804494485,60.8683531172574
"637","D",698.568121530116,90.4995799064636
"638","D",311.235740548,623.913495568559
"639","C",514.239808777347,47.143665375188
"640","C",409.50644784607,417.852417798713
"641","D",181.229482172057,895.905726356432
"642","A",342.219450045377,25.5889229010791
"643","A",819.731705822051,455.410752911121
"644","A",853.779467055574,318.528844043612
"645","B",368.168097920716,290.018902393058
"646","A",32.8238026704639,173.296285560355
"647","A",537.748409900814,902.977882651612
"648","A",149.180242791772,717.236668104306
"649","B",983.299121260643,424.045205581933
"650","A",593.827432254329,392.385463463143
"651","D",577.923647360876,669.579573441297
"652","D",55.0578813999891,824.963871389627
"653","B",166.620909236372,745.455815456808
"654","C",261.091779684648,224.422245519236
"655","D",387.861436465755,708.768195705488
"656","D",373.193602077663,766.894586151466
"657","A",565.30997226946,466.07103315182
"658","D",56.660323869437,713.595809182152
"659","A",133.096844889224,338.999994797632
"660","A",852.660208242014,229.072827380151
"661","C",26.842795079574,20.9255840163678
"662","D",822.720689233392,252.370366128162
"663","A",319.084324408323,325.469215633348
"664","A",796.657431172207,257.601021090522
"665","A",703.46337580122,686.93823623471
"666","D",968.24754960835,41.3713790476322
"667","C",178.512173006311,175.469709094614
"668","D",746.428098995239,360.387155087665
"669","A",753.130596363917,918.722498696297
"670","C",546.796278795227,18.6541059520096
"671","A",936.005328549072,624.367606593296
"672","A",468.22053194046,147.880227537826
"673","D",577.152162557468,816.237800288945
"674","A",197.207005694509,497.169282054529
"675","A",955.172905931249,312.385317636654
"676","B",575.545991770923,886.792612494901
"677","C",609.519989229739,233.44891727902
"678","D",448.101761983708,789.583988720551
"679","A",283.9962746948,295.317543204874
"680","C",824.469829909503,979.151729959995
"681","D",437.275900738314,610.989063745365
"682","D",764.994169818237,786.758914124221
"683","D",993.582940893248,242.294227005914
"684","A",754.478028742597,354.12705806084
"685","D",857.99824888818,11.8664118926972
"686","A",498.732818523422,467.763509834185
"687","D",633.906983071938,617.193975253031
"688","B",290.370176546276,314.280395396054
"689","A",587.581250583753,224.182503530756
"690","C",652.444935170934,207.825909135863
"691","D",527.251561405137,573.891398496926
"692","D",471.349126426503,558.918235590681
"693","A",620.738753816113,466.568453004584
"694","D",549.397327704355,961.821958422661
"695","C",934.303809190169,885.996599216014
"696","A",954.571317182854,793.693334329873
"697","D",731.000675819814,830.10664768517
"698","D",990.421225549653,746.626579901204
"699","D",535.781697370112,939.324828563258
"700","D",629.884056048468,50.2617950551212
"701","C",8.23224452324212,466.765300603583
"702","A",986.168406438082,916.740977438167
"703","A",519.065082771704,730.24836438708
"704","A",662.10074047558,222.325294511393
"705","A",631.618617800996,158.34844741039
"706","B",734.377874061465,57.9167963005602
"707","D",668.162800138816,553.890021285042
"708","D",641.611923463643,749.558961950243
"709","D",583.565581124276,339.024715591222
"710","D",740.741472924128,154.795799637213
"711","D",544.109943555668,335.893739946187
"712","D",695.22962346673,289.97877263464
"713","D",23.1130523607135,808.074524626136
"714","A",5.23813907057047,844.501315383241
"715","D",933.839982608333,48.4032954555005
"716","D",494.93668298237,699.966537300497
"717","A",638.389433035627,589.690717635676
"718","A",24.4205351918936,280.600047670305
"719","A",668.159913970158,979.886353947222
"720","C",75.70771407336,285.091530531645
"721","D",778.828858397901,652.646017726511
"722","D",549.543482018635,541.302667465061
"723","A",658.982718829066,391.76367293112
"724","B",236.532052280381,541.653339052573
"725","A",24.040510179475,111.030947417021
"726","A",975.458995206282,948.256776900962
"727","A",138.390427688137,171.346249757335
"728","A",89.5517328754067,883.679070044309
"729","A",856.531251454726,296.690976945683
