"","celltypes","x","y"
"355","B",378.731866599992,88.9810847584158
"356","B",477.513115154579,190.452940994874
"357","C",831.429385580122,589.564368361607
"358","B",810.551963048056,91.171566164121
"359","A",708.43632123433,509.617286734283
"360","C",728.080110391602,362.891467520967
"361","A",664.768661139533,35.5607215315104
"362","C",290.164924226701,668.79131924361
"363","A",740.050154039636,770.53093444556
"364","D",277.613971848041,9.62424976751208
"365","D",86.8665326852351,357.265592552722
"366","C",636.594669660553,447.293532313779
"367","C",421.324555296451,825.889039551839
"368","D",361.457436112687,54.2156214360148
"369","B",732.14150685817,395.642891991884
"370","C",957.170519512147,796.33047292009
"371","C",980.689841322601,433.935841079801
"372","C",368.095073616132,891.83204784058
"373","C",380.074643762782,498.451109975576
"374","C",84.0530500281602,13.2721392437816
"375","B",610.73898896575,668.280516052619
"376","A",478.439654922113,311.367202084512
"377","A",755.316931754351,267.622175626457
"378","B",314.809957519174,226.662246277556
"379","C",518.48891726695,402.933056466281
"380","C",73.967908276245,820.503838825971
"381","B",544.996363343671,455.567300086841
"382","B",398.094749078155,219.014923553914
"383","A",840.212560491636,698.773930082098
"384","B",823.833111207932,501.686910400167
"385","D",247.887859586626,398.135671624914
"386","B",416.489741532132,220.95925360918
"387","A",100.791015429422,471.650500083342
"388","C",523.621468106285,579.905518330634
"389","A",70.9573971107602,874.818350654095
"390","B",212.238118052483,151.000387733802
"391","C",376.960259862244,7.54789519123733
"392","A",672.779981046915,99.7088714502752
"393","B",44.2223616410047,43.5915316920727
"394","A",681.740811094642,71.3353841565549
"395","C",88.4254742413759,601.998115424067
"396","A",733.696789713576,631.559853674844
"397","A",135.210476117209,690.765483072028
"398","A",616.904383990914,638.686229242012
"399","C",135.765635408461,480.301824165508
"400","C",908.929002005607,201.11048547551
"401","C",887.914896942675,932.500502793118
"402","C",685.511471936479,756.465399172157
"403","A",629.631103947759,4.91473777219653
"404","D",750.825171126053,159.003104548901
"405","C",917.777327587828,524.333734298125
"406","C",360.070282127708,486.551476409659
"407","A",808.408631244674,628.449368756264
"408","A",213.19284918718,491.711559938267
"409","C",139.889262383804,551.186153898016
"410","C",298.507452011108,764.11393028684
"411","C",689.989852020517,309.636891819537
"412","A",685.459391912445,874.15385292843
"413","A",853.74413523823,667.192669352517
"414","D",590.568432817236,104.154317872599
"415","C",101.216590031981,921.119845472276
"416","A",25.0368604902178,822.191043989733
"417","C",423.218425363302,19.0665887203068
"418","A",144.651330076158,933.438117615879
"419","A",97.6456920616329,754.715223331004
"420","C",462.658950360492,517.484785290435
"421","B",556.412717327476,743.17832570523
"422","C",617.98344925046,966.652516508475
"423","B",896.474329056218,578.496964648366
"424","C",869.736194377765,477.309627458453
"425","A",333.052304107696,919.181689852849
"426","C",958.980846684426,166.241981321946
"427","C",34.1734630055726,642.139775212854
"428","C",999.816360650584,129.440808203071
"429","C",637.784816790372,949.577563209459
"430","A",662.214033771306,490.703498478979
"431","C",88.7566176243126,871.869198512286
"432","C",88.9519108459353,789.134465157986
"433","C",760.430582100525,111.908593447879
"434","B",180.357549805194,919.064889429137
"435","B",340.576254064217,816.20238814503
"436","B",51.0485828854144,39.9607627186924
"437","B",327.782308682799,270.282079000026
"438","D",300.274809123948,267.255189362913
"439","A",148.901502368972,871.059510856867
"440","C",887.208812404424,515.200836351141
"441","B",370.992914307863,123.804101254791
"442","A",996.052415575832,633.104939712211
"443","C",388.656788272783,135.289859957993
"444","A",133.714615367353,430.354082025588
"445","C",667.285220464692,718.316426966339
"446","C",593.265684088692,230.630880221725
"447","C",379.190656356514,571.766627253965
"448","A",914.474367164075,703.581503592432
"449","C",477.417458547279,23.4101051464677
"450","C",214.118525153026,719.845504732803
"451","A",768.377934815362,913.179171737283
"452","A",927.392609650269,884.223759407178
"453","A",538.760541239753,120.157393394038
"454","C",35.1508506573737,564.227807335556
"455","B",948.54342052713,174.145472701639
"456","B",360.254123806953,285.651026293635
"457","B",712.468520738184,897.657082183287
"458","A",274.29948351346,951.298518339172
"459","A",908.16914732568,913.717037299648
"460","A",15.2194355614483,980.65380891785
"461","B",390.190139645711,32.7216733712703
"462","A",234.746157191694,571.975202998146
"463","C",102.625648956746,286.098951008171
"464","A",366.346813971177,783.208699664101
"465","B",401.622998993844,48.4603343065828
"466","A",331.691676052287,937.899595592171
"467","B",507.175947539508,894.818851491436
"468","C",990.325511433184,93.3342631906271
"469","C",646.940222475678,51.2976304162294
"470","A",586.234835442156,524.45642859675
"471","B",786.986469291151,853.981444146484
"472","A",870.625856565312,232.27851674892
"473","D",200.264341197908,2.81396857462823
"474","A",392.898323247209,979.210371151567
"475","C",13.7105041649193,37.4518565367907
"476","A",695.163973141462,792.54466528073
"477","C",129.648140864447,601.15550714545
"478","B",356.596227036789,836.665500653908
"479","D",89.9099248927087,502.176868263632
"480","C",37.0635539293289,751.529215602204
"481","A",945.765646640211,770.886631682515
"482","C",132.112900028005,804.63911453262
"483","B",771.689916262403,3.61995445564389
"484","A",238.001194782555,713.393644429743
"485","A",805.678856326267,864.686836488545
"486","C",920.478286920115,356.202930212021
"487","B",653.636050643399,888.391900807619
"488","A",649.342495948076,212.571626529098
"489","B",694.665486225858,933.324876241386
"490","C",282.619585283101,953.144578961655
"491","C",451.231678482145,117.830267408863
"492","B",250.333831412718,857.760957442224
"493","A",536.883232882246,77.533146366477
"494","B",256.033065728843,294.456783216447
"495","B",360.216594068334,313.031664816663
"496","D",471.504408633336,860.231065424159
"497","C",359.552492620423,722.398160258308
"498","B",311.70258205384,772.775734309107
"499","B",848.159280372784,324.827880365774
"500","B",381.372211501002,230.133404023945
"501","B",859.459146857262,416.610580636188
"502","C",987.596060382202,935.5009929277
"503","A",824.275196995586,825.637204805389
"504","A",290.637761820108,602.741596288979
"505","C",72.0360127743334,278.593488503247
"506","C",558.888418832794,529.429521178827
"507","C",182.447927305475,690.259486204013
"508","C",84.4999002292752,456.936198985204
"509","C",248.142116470262,397.354068001732
"510","B",906.543316785246,72.4850934930146
"511","A",856.14666598849,916.548906825483
"512","C",782.095688628033,124.690271215513
"513","A",244.338953401893,714.616402285174
"514","B",313.855189131573,999.704481102526
"515","A",128.475250909105,529.831032501534
"516","C",929.947183467448,349.460351280868
"517","B",136.842572828755,181.35653808713
"518","C",585.483640432358,684.638034785166
"519","B",155.553098069504,169.219744857401
"520","C",644.778803223744,135.634128469974
"521","A",659.198737703264,100.553347496316
"522","C",981.023641536012,833.649687701836
"523","C",683.58251452446,502.798171015456
"524","A",998.710233252496,112.204146105796
"525","A",9.90626006387174,428.255923325196
"526","A",603.668688330799,700.829659588635
"527","C",506.484709214419,127.252770820633
"528","C",607.897923793644,683.747000060976
"529","C",836.544176563621,771.506475983188
"530","B",999.887541634962,465.174956945702
"531","C",789.978960296139,733.831216115505
"532","A",959.772636182606,826.214744476601
"533","A",547.600343357772,78.0613666865975
"534","B",785.699081607163,321.627667173743
"535","C",7.41271558217704,824.626461137086
"536","B",748.897766461596,397.695120424032
"537","A",512.374196201563,875.061333877966
"538","D",6.93977507762611,129.065119894221
"539","C",368.530936539173,680.83292292431
"540","C",995.158559177071,593.667623121291
"541","C",395.976204192266,810.47044461593
"542","C",190.524214413017,748.162502190098
"543","B",360.975527204573,177.939255489036
"544","C",438.141520135105,651.538515230641
"545","C",315.203248523176,599.239581730217
"546","C",2.16741394251585,239.424653816968
"547","C",588.129302253947,104.96812267229
"548","A",726.868433412164,815.628879470751
"549","A",992.448723874986,438.255895162001
"550","C",404.567411635071,686.767102451995
"551","C",932.712010573596,697.533934609964
"552","C",515.291843796149,374.23126376234
"553","A",236.622818512842,663.875823840499
"554","B",204.199694562703,449.977656593546
"555","C",320.230655604973,876.74307031557
"556","B",310.451736673713,798.382370732725
"557","B",746.310206362978,971.800779225305
"558","D",746.057917596772,157.652646536008
"559","C",989.280897891149,548.67583909072
"560","B",718.997437041253,342.177154496312
"561","C",628.358967369422,829.479807056487
"562","A",385.247600032017,532.973668305203
"563","C",525.460533797741,916.397638618946
"564","B",138.407893711701,362.195911118761
"565","D",127.234637271613,245.561142219231
"566","D",374.613657128066,420.768420211971
"567","B",881.081453291699,498.114779125899
"568","A",22.7247045841068,966.15309570916
"569","C",516.506901476532,760.187757667154
"570","B",686.634421348572,402.187573956326
"571","C",112.451479770243,738.310261629522
"572","B",570.356854004785,964.861540589482
"573","B",529.174839844927,36.9305124040693
"574","B",260.562364477664,143.991600954905
"575","C",398.464104626328,418.614749563858
"576","A",728.457826888189,275.104412809014
"577","A",605.19089223817,562.488031806424
"578","C",401.694050990045,73.5513030085713
"579","C",917.389495763928,781.743190484121
"580","C",995.638855732977,407.880369806662
"581","C",576.551703503355,672.126542543992
"582","B",151.045556180179,300.113687058911
"583","B",723.180705681443,473.071854794398
"584","C",368.267535930499,320.401788689196
"585","D",203.276594635099,69.3703044671565
"586","C",468.650533352047,432.21706757322
"587","C",652.682658983395,417.798404814675
"588","D",958.231098949909,977.607532171533
"589","B",649.832244496793,374.585515353829
"590","A",915.735928574577,695.933297974989
"591","A",853.380956687033,901.316040195525
"592","C",826.252289349213,547.197627602145
"593","C",876.118004089221,529.010620899498
"594","A",273.703517392278,990.791171323508
"595","A",150.465732673183,497.875504894182
"596","B",860.991935478523,857.883928809315
"597","B",399.566987529397,793.54729456827
"598","A",47.7746208198369,440.037587657571
"599","C",898.612328106537,829.569414956495
"600","C",638.07972241193,895.089388592169
"601","A",933.521745260805,26.2448012363166
"602","C",747.878266964108,496.505485614762
"603","C",722.541918512434,810.257898643613
"604","A",545.770941767842,302.719451254234
"605","B",264.123109634966,343.676638789475
"606","D",305.724309524521,128.590739332139
"607","C",785.921553615481,188.783790217713
"608","C",182.548804208636,539.00267300196
"609","C",549.890450201929,729.865964967757
"610","A",648.654977791011,805.385868996382
"611","A",626.55958882533,870.945448987186
"612","D",821.511792484671,977.865494322032
"613","D",327.949171420187,50.8510284125805
"614","A",590.27798846364,505.479399347678
"615","C",778.412843123078,860.728076193482
"616","D",421.282140072435,555.768678430468
"617","C",80.2334439940751,465.921026654541
"618","C",798.614542931318,271.988590015098
"619","A",119.788093492389,713.325231336057
"620","B",497.165780514479,78.9084245916456
"621","C",695.533271413296,645.234444411471
"622","C",443.002371350303,30.9291649609804
"623","C",906.041345559061,883.563671028242
"624","A",150.187351973727,801.238898187876
"625","C",991.642398992553,768.780082231387
"626","B",481.737596914172,942.301074042916
"627","C",472.984601045027,156.841722084209
"628","A",138.950557913631,117.494120961055
"629","C",419.260729569942,812.566226581112
"630","A",835.70055803284,869.869028450921
"631","C",977.05667372793,662.299440708011
"632","B",785.305551253259,177.240758435801
"633","A",938.611030345783,617.173209786415
"634","A",837.610882939771,393.871818901971
"635","C",109.660121612251,543.068941449746
"636","A",958.00781599246,804.325215751305
"637","C",995.90927339159,515.979521907866
"638","C",449.904113309458,369.698188500479
"639","C",775.479173054919,929.425723617896
"640","C",994.367240695283,492.993104970083
"641","C",854.36626477167,39.5600427873433
"642","B",332.484601531178,803.144326433539
"643","B",830.95472981222,463.105160510167
"644","A",521.724016172811,123.920476529747
"645","B",797.825431218371,892.106605693698
"646","B",584.105765679851,642.165614757687
"647","A",432.789950631559,662.901571718976
"648","A",184.224182972685,118.784624151886
"649","A",342.946933349594,565.599532565102
"650","A",84.4644464086741,189.431358827278
"651","C",616.232814267278,203.880894463509
"652","C",235.762392869219,677.310204366222
"653","A",408.317743102089,581.526163732633
"654","C",716.01136517711,450.181351043284
"655","D",327.048375736922,158.908519893885
"656","C",12.941041495651,484.17325457558
"657","A",508.899981854483,511.371622793376
"658","C",322.516994550824,878.393986728042
"659","A",517.734042135999,764.818746829405
"660","A",610.396072734147,499.438227387145
"661","C",684.642654377967,580.631329677999
"662","C",888.747015967965,101.230510044843
"663","B",737.48788353987,401.530676987022
"664","A",689.914270769805,775.848777033389
"665","A",22.7100818883628,980.839458759874
"666","C",229.486350901425,307.496288558468
"667","D",244.891027454287,162.860575830564
"668","C",541.362925432622,137.207867810503
"669","A",448.027994018048,595.866543008015
"670","C",781.770058674738,783.057953231037
"671","A",365.328470710665,501.344955060631
"672","B",363.040445372462,216.587251517922
"673","D",479.099880205467,60.4345528408885
"674","A",118.028502445668,62.4306625686586
"675","B",538.288923446089,889.276758069173
"676","A",291.478880681098,684.274192200974
"677","C",605.037133907899,354.080255376175
"678","C",363.01317345351,732.889810344204
"679","A",710.482036694884,512.767536565661
"680","D",486.796506214887,957.259943708777
"681","C",891.667697345838,408.692167839035
"682","C",349.029622972012,202.563077444211
"683","C",612.229021498933,390.51543129608
"684","B",315.482071600854,255.947817349806
"685","D",323.191441129893,90.1982381474227
"686","B",375.1303285826,327.407165430486
"687","C",733.514780178666,201.970698079094
"688","A",185.734784696251,502.036712132394
"689","A",234.534371877089,629.778528353199
"690","C",846.513819880784,900.992664974183
"691","C",947.321398183703,194.532854249701
"692","C",640.18720923923,676.233411300927
"693","A",268.725078785792,670.609131921083
"694","C",895.056379027665,618.895829189569
"695","C",649.71126196906,767.540293047205
"696","B",759.947507176548,430.585221853107
"697","D",982.764619868249,915.948249865323
"698","C",25.7546266075224,677.266351180151
"699","C",151.841507293284,684.826346114278
"700","C",453.398595796898,772.098316345364
"701","D",187.596533214673,284.885085420683
"702","A",570.851089432836,591.221616137773
"703","B",898.161645280197,347.73323033005
"704","B",188.545940676704,27.1002331282943
"705","A",54.2375049553812,739.851030521095
"706","A",209.667591610923,595.677797216922
"707","C",869.12688985467,608.805123018101
"708","C",540.226126089692,737.330751959234
"709","C",984.553124755621,398.152105975896
"710","C",928.419838426635,910.331686260179
"711","C",665.764207718894,928.652680944651
"712","C",457.998605212197,45.1005019713193
"713","C",885.159054072574,24.2320713587105
"714","A",36.6037248168141,217.621212359518
"715","C",848.891340196133,821.242330828682
"716","C",706.611683825031,423.181812977418
"717","B",743.403586791828,440.748666645959
"718","A",623.274679295719,620.618427870795
"719","A",977.894335985184,892.028363887221
"720","C",693.796328967437,850.556163582951
"721","C",863.160582026467,701.03532075882
"722","D",193.288499722257,84.9643140099943
"723","B",766.206064959988,931.952643906698
"724","A",996.617360971868,622.096801642329
"725","A",80.8080134447664,347.369754454121
"726","B",187.778728781268,42.2253725118935
"727","A",98.9086395129561,574.547794880345
"728","B",698.711418081075,23.3490406535566
