"","celltypes","x","y"
"101","D",928.300311788917,695.087776752189
"102","B",720.733121968806,918.622286058962
"103","D",574.454311281443,74.0364259108901
"104","B",920.237743994221,413.640764541924
"105","B",846.614957088605,125.200952403247
"106","D",398.565686307847,300.524073652923
"107","D",276.980596594512,73.2235761824995
"108","B",519.526574993506,212.708374019712
"109","B",455.332157900557,338.522483129054
"110","B",316.483080619946,570.566885638982
"111","B",177.495151991025,958.118832902983
"112","B",515.462208539248,967.118852073327
"113","B",774.36661021784,295.679173897952
"114","B",295.924691483378,110.477850306779
"115","B",455.170246772468,858.259143307805
"116","A",392.932742601261,63.3904675487429
"117","D",474.448915105313,334.171277470887
"118","C",103.138505946845,736.030716216192
"119","A",592.226177686825,843.302080174908
"120","D",186.155721545219,356.275482336059
"121","B",127.85636424087,146.53624757193
"122","A",981.889165006578,545.80109147355
"123","D",803.677479503676,661.467792000622
"124","D",869.546257192269,702.254234813154
"125","B",281.507035251707,786.82311042212
"126","B",42.2041015699506,956.673964159563
"127","B",690.180322853848,928.99534269236
"128","B",762.942526722327,733.667613007128
"129","B",223.609982058406,562.228203052655
"130","B",333.794238744304,735.485752113163
"131","D",366.406408371404,497.582907788455
"132","A",177.375271916389,464.671715162694
"133","B",17.7622220944613,697.735303547233
"134","D",844.162854598835,209.018765250221
"135","B",381.439514923841,208.378238370642
"136","D",5.52456197328866,986.760704079643
"137","C",101.618457585573,697.818935383111
"138","D",434.881874825805,988.865094259381
"139","D",389.866837766021,295.407701516524
"140","B",595.685488777235,285.751133458689
"141","B",419.138727011159,761.104094097391
"142","C",248.673379886895,771.632191492245
"143","C",410.750751383603,983.789407880977
"144","B",899.375698063523,844.069801503792
"145","D",635.71502850391,759.900499833748
"146","B",723.839325364679,220.296759624034
"147","C",512.910645687953,991.865753894672
"148","B",644.705365411937,554.471267852932
"149","B",660.391293698922,323.055378859863
"150","A",697.734928922728,774.769044015557
"151","B",438.273298786953,391.041171737015
"152","C",611.700857756659,625.129712745547
"153","D",834.843941265717,180.895665194839
"154","C",80.4606438614428,369.406449142843
"155","D",548.190180212259,400.070703355595
"156","D",696.263232501224,931.949025252834
"157","D",575.021661119536,89.320580009371
"158","B",318.812299519777,386.59399189055
"159","B",286.756569053978,224.330753786489
"160","D",813.378531951457,770.93573124148
"161","B",690.904630348086,476.238122442737
"162","D",336.965922964737,0.738830072805285
"163","D",40.7277622725815,536.879022838548
"164","B",908.611938590184,553.560398519039
"165","D",835.351058747619,341.122678015381
"166","D",648.894406156614,31.6777860280126
"167","D",490.393257001415,525.515460176393
"168","B",172.884998144582,54.4328498654068
"169","B",750.379496486858,208.865880267695
"170","B",981.464832089841,47.3590977489948
"171","D",238.756079459563,465.669799828902
"172","D",927.335903979838,217.423401772976
"173","A",991.512128151953,604.09590927884
"174","B",42.3555059824139,696.146866306663
"175","B",317.95249436982,95.4651755746454
"176","B",863.997672684491,841.484075644985
"177","B",469.800023827702,861.301666591316
"178","D",966.248199110851,747.204418526962
"179","C",300.890848739073,847.358142957091
"180","C",86.6887324955314,787.991144694388
"181","B",822.78925832361,271.534190280363
"182","B",725.252530071884,88.6787534691393
"183","B",144.024532986805,534.781283931807
"184","D",484.908202663064,11.4614863414317
"185","B",711.247860221192,930.00510125421
"186","B",92.2657987102866,4.91028907708824
"187","C",816.134213935584,990.392586681992
"188","C",222.446606727317,436.433742986992
"189","C",838.89966737479,22.3205704241991
"190","B",156.892423750833,389.202679973096
"191","C",649.365524295717,266.572753200307
"192","D",756.38999696821,708.565660752356
"193","B",364.452003734186,675.423983717337
"194","D",931.63850158453,691.350214881822
"195","D",294.533263426274,347.605607705191
"196","C",345.676751574501,952.655985020101
"197","D",427.573364926502,504.644996952266
"198","D",612.758591771126,646.084173349664
"199","C",476.356721716002,411.674662027508
"200","D",668.583662249148,591.399525757879
"201","B",23.0003478936851,117.377759423107
"202","C",129.285892937332,605.669373646379
"203","D",871.87754153274,455.022287089378
"204","C",704.401827417314,109.800732228905
"205","C",750.414454843849,284.94699136354
"206","C",516.189567744732,237.474241759628
"207","D",582.574175903574,3.72662022709846
"208","D",184.550615493208,308.255301322788
"209","B",476.935790386051,423.427644418553
"210","B",262.838544556871,890.17960592173
"211","D",814.28859452717,754.220713395625
"212","D",753.98124800995,333.79969978705
"213","C",409.486777149141,945.654095849022
"214","C",491.363679524511,939.330058638006
"215","C",24.6693736407906,886.190586490557
"216","D",323.414640733972,554.785275366157
"217","B",225.571619579569,770.604307996109
"218","D",109.768768306822,11.1589445732534
"219","A",899.754096288234,595.312061021104
"220","D",17.3358160536736,392.007173970342
"221","C",170.319112250581,853.777441428974
"222","B",442.754300078377,914.86452659592
"223","D",947.638928890228,963.460960891098
"224","D",237.062707776204,109.702218789607
"225","B",995.340740773827,916.398901026696
"226","D",799.251552438363,211.582277435809
"227","C",555.531143210828,743.696770165116
"228","B",810.286618769169,469.730949262157
"229","B",88.3926299866289,971.002713311464
"230","D",155.683057848364,480.214595794678
"231","B",787.834800081328,602.741221897304
"232","B",83.6503715254366,238.034194335341
"233","B",59.9735253490508,129.84193325974
"234","B",935.299235396087,144.091674359515
"235","B",678.575836587697,134.494460420683
"236","D",153.895276365802,535.435335710645
"237","A",520.906791090965,267.376049654558
"238","C",29.178258497268,613.756424048916
"239","D",419.945929897949,63.0344655364752
"240","D",834.132591960952,632.760325679556
"241","D",879.171752138063,861.918513895944
"242","B",203.733696602285,123.845141148195
"243","D",811.87983835116,439.230693038553
"244","D",994.079478550702,817.285383818671
"245","B",93.7704686075449,603.286640485749
"246","C",515.43206279166,803.221396869048
"247","B",50.1655151601881,792.801266768947
"248","B",124.216770520434,80.2640276961029
"249","C",855.257116258144,11.7294010706246
"250","B",294.475370552391,81.3477660994977
"251","D",614.123855018988,149.050879525021
"252","B",114.023245638236,732.869498431683
"253","D",344.565925421193,173.054016195238
"254","B",174.242919776589,506.676643388346
"255","D",893.083730246872,867.131691193208
"256","D",60.6942060403526,191.825625253841
"257","C",85.9050741419196,733.379304641858
"258","D",944.608491379768,721.463163616136
"259","C",74.7339765075594,977.865579072386
"260","B",634.558441117406,542.586661642417
"261","C",911.25907516107,31.9946445524693
"262","A",424.594152718782,30.7943883817643
"263","D",23.9345675799996,570.979868527502
"264","B",256.050240946934,862.885233946145
"265","D",107.312007341534,368.680748855695
"266","B",127.82206130214,324.989182408899
"267","D",458.569152513519,569.43393452093
"268","B",278.678445145488,550.182511797175
"269","D",768.212537979707,381.342227570713
"270","B",573.188370792195,327.210769988596
"271","B",675.689812051132,655.753667233512
"272","B",337.845382513478,650.155245792121
"273","B",613.357075490057,420.13812600635
"274","C",194.03723301366,479.643692495301
"275","D",141.480619087815,257.725221803412
"276","B",136.910293484107,754.596756072715
"277","D",741.747597232461,487.428211141378
"278","B",391.457696910948,227.42198058404
"279","C",617.591886548325,894.967819331214
"280","A",679.155287565663,27.0192625466734
"281","B",213.017471600324,816.87100790441
"282","B",225.856440840289,736.623257165775
"283","C",488.291372312233,247.360985493287
"284","B",313.693281030282,993.270894745365
"285","B",985.380005324259,61.5259406622499
"286","D",186.051233205944,261.396472109482
"287","A",830.821954412386,715.821045916528
"288","D",824.1917649284,400.788811501116
"289","D",380.164555972442,117.432263679802
"290","A",915.871616918594,862.544481409714
"291","B",337.826123693958,349.892816040665
"292","C",674.054154194891,361.042696749792
"293","D",539.809592766687,92.5673765596002
"294","B",644.495974527672,487.407444510609
"295","D",409.119851887226,381.818491965532
"296","B",453.130568843335,762.855253648013
"297","C",78.5027535166591,398.782746633515
"298","B",24.4392198510468,404.197367839515
"299","A",347.307885065675,175.482286373153
"300","A",910.389877390116,758.594308746979
"301","D",827.948292251676,866.526584606618
"302","D",160.804912913591,537.442665547132
"303","B",773.905569687486,220.977869816124
"304","B",190.750452224165,625.689870212227
"305","B",302.446554414928,695.264857495204
"306","A",978.266591206193,967.503947671503
"307","C",790.551401907578,978.050879668444
"308","B",28.415052453056,134.74761415273
"309","B",269.43084760569,979.209252633154
"310","C",845.5636263825,38.4028421249241
"311","A",892.189969075844,850.079578813165
"312","B",206.49079605937,357.048676116392
"313","B",367.645742604509,545.063018333167
"314","B",668.792969780043,445.317184086889
"315","A",884.22318873927,654.697512974963
"316","B",491.410965332761,321.272069588304
"317","C",328.767732949927,517.4467691686
"318","D",39.1305454540998,780.600906349719
"319","D",573.822675971314,214.131838176399
"320","A",62.2673507314175,616.567666176707
"321","D",4.37917560338974,297.842756845057
"322","B",773.542018607259,500.816679792479
"323","D",987.656149314716,933.372845873237
"324","B",264.420554041862,113.112573511899
"325","B",537.219690391794,700.744266388938
"326","A",45.3686818946153,392.257144208997
"327","A",948.161186650395,604.47528376244
"328","B",445.37017843686,675.005903933197
"329","B",304.704394191504,971.758722094819
"330","B",757.771277567372,846.842577215284
"331","D",254.825623705983,756.960659986362
"332","B",26.2975147925317,781.767675420269
"333","D",483.970760600641,379.044092493132
"334","A",979.050317779183,544.856960419565
"335","D",452.758900355548,319.901034003124
"336","D",141.416820231825,797.03392344527
"337","C",492.158552166075,574.861079920083
"338","C",479.797047330067,964.323250576854
"339","B",313.597568543628,736.767574446276
"340","B",341.229427605867,311.402265215293
"341","A",74.9128363095224,163.680378347635
"342","B",239.576560910791,636.603351449594
"343","A",557.158508803695,7.15485797263682
"344","D",382.860102225095,54.3922155629843
"345","D",108.492192812264,532.773128012195
"346","D",139.772898051888,91.2694563157856
"347","A",39.8438326083124,851.885715033859
"348","D",471.530069364235,200.050339102745
"349","B",485.841998830438,491.816635010764
"350","D",877.782423747703,998.237107647583
"351","B",630.068548023701,481.396318413317
"352","B",290.185971884057,548.09850663878
"353","D",942.058142041788,406.884685624391
"354","B",508.222991600633,454.546176362783
"355","B",142.428844468668,853.470451198518
"356","B",447.265820577741,305.423019453883
"357","C",820.241685258225,488.760139327496
"358","B",75.0303328968585,754.919475875795
"359","B",275.92411194928,742.933882400393
"360","C",106.08113440685,935.495879966766
"361","A",985.432187328115,893.777582095936
"362","D",688.611957710236,745.880351634696
"363","B",247.059173649177,828.036709222943
"364","D",325.91924443841,40.7222670037299
"365","C",773.390473565087,512.965330388397
"366","D",910.536632640287,322.696011280641
"367","D",835.066705709323,781.446137465537
"368","D",950.436570681632,384.32089635171
"369","B",103.030066471547,732.254963601008
"370","C",584.179414901882,545.971690444276
"371","D",390.728269005194,336.317948531359
"372","D",216.206876328215,198.75569222495
"373","D",424.890174064785,677.105506649241
"374","D",762.410007184371,236.409491859376
"375","B",350.479981163517,516.651027603075
"376","B",504.496176261455,266.033505322412
"377","A",770.528367953375,653.407739242539
"378","B",368.48426098004,698.859788710251
"379","D",121.335146715865,575.039429124445
"380","D",847.793020540848,483.937438810244
"381","A",747.785954736173,692.42614461109
"382","B",262.568837031722,237.95439908281
"383","B",642.905863933265,438.452350441366
"384","B",331.653791945428,964.679506607354
"385","D",303.29642817378,525.553774088621
"386","B",472.268108511344,383.407052373514
"387","B",673.849614104256,351.084708701819
"388","D",919.975920580328,201.978721423075
"389","B",425.547924824059,587.426804704592
"390","B",884.723860304803,657.458808971569
"391","D",909.725952427834,731.956521049142
"392","B",832.458033924922,828.752223635092
"393","B",792.812602827325,450.476806145161
"394","B",811.91468378529,973.648850107566
"395","D",532.756861764938,94.6644383948296
"396","B",955.871646758169,68.0221179500222
"397","B",257.567549590021,705.342354718596
"398","A",874.254420166835,598.711369559169
"399","C",766.205973224714,309.728335123509
"400","C",159.474877873436,893.493152689189
"401","D",454.746456583962,691.205620300025
"402","D",166.47397656925,281.04145033285
"403","B",383.958434918895,938.382431399077
"404","D",9.56106628291309,407.461650669575
"405","D",838.709643576294,630.519464612007
"406","C",161.20853764005,39.8112700786442
"407","B",219.130895333365,729.76536443457
"408","B",130.224697291851,880.800142651424
"409","C",608.686900930479,923.883651616052
"410","D",425.489405402914,266.392522724345
"411","D",659.383669495583,664.611127227545
"412","B",652.514104964212,884.853596100584
"413","B",729.460838017985,365.274308249354
"414","D",71.4302924461663,51.0497258510441
"415","D",825.510289752856,72.1238814294338
"416","B",617.17103049159,165.059033082798
"417","D",356.607490452006,363.534083589911
"418","B",790.493579348549,450.264494633302
"419","A",770.464292727411,712.229762692004
"420","C",699.641894781962,374.131033895537
"421","A",888.489267090335,964.890882140025
"422","C",409.109236905351,773.010234348476
"423","A",735.369475092739,671.179686905816
"424","D",250.766896642745,714.636089047417
"425","B",701.162287732586,614.513300359249
"426","D",246.124418219551,516.197570366785
"427","C",318.372284062207,550.217831507325
"428","D",671.643019653857,642.868311144412
"429","D",794.949288712814,916.57214704901
"430","B",202.054984401911,852.616874268278
"431","C",334.40264663659,799.310841830447
"432","D",629.768082872033,555.376673350111
"433","D",443.285701330751,375.827971380204
"434","B",722.706864355132,127.080980921164
"435","B",922.018858836964,931.357098510489
"436","A",826.843397691846,687.708127545193
"437","B",686.918274266645,580.894865328446
"438","C",647.436174796894,967.369519872591
"439","A",726.89247620292,63.0312277935445
"440","D",226.325175259262,552.073889411986
"441","B",583.491154713556,958.343537990004
"442","B",699.078356847167,417.528689373285
"443","C",486.717994557694,827.796636149287
"444","B",268.029909813777,193.225722992793
"445","C",978.576430352405,134.654610883445
"446","D",61.2145958002657,382.868239656091
"447","D",355.398187879473,250.009149545804
"448","B",7.36874574795365,10.9339528717101
"449","D",57.2558839339763,321.162171894684
"450","C",43.6530597507954,980.044980766252
"451","B",451.619009720162,343.397538177669
"452","B",942.425327608362,162.048311438411
"453","B",36.1934707034379,793.701495742425
"454","D",414.411700796336,177.323070121929
"455","B",317.182699451223,479.793163947761
"456","B",454.178898129612,350.227191811427
"457","B",188.320490531623,662.020808784291
"458","B",324.154624482617,893.194860545918
"459","A",0.234331469982862,902.233930770308
"460","B",70.5444405321032,872.013932093978
"461","B",351.236850954592,234.032225096598
"462","B",41.5884116664529,693.824542686343
"463","D",835.885703098029,268.976668361574
"464","B",739.861007547006,313.352352939546
"465","B",288.408210268244,984.81789464131
"466","A",981.316426536068,595.52230197005
"467","B",265.508219599724,607.514582574368
"468","C",587.531897937879,322.995283640921
"469","C",297.899555414915,875.818643718958
"470","A",958.48273136653,586.798498407006
"471","B",971.127024386078,232.547975843772
"472","A",984.165154630318,634.087492711842
"473","D",918.573566712439,336.974223144352
"474","B",756.46468764171,936.576952692121
"475","D",227.825890295208,757.000982295722
"476","B",704.959827009588,263.808672549203
"477","D",379.964858992025,419.667250942439
"478","B",415.56328185834,978.930654935539
"479","D",878.934741020203,336.137101054192
"480","C",742.721457965672,7.62350508011878
"481","B",619.583538267761,565.551975276321
"482","D",3.24559002183378,64.4524171948433
"483","B",453.232614090666,491.220952477306
"484","B",885.344069916755,350.642244331539
"485","B",476.043757749721,560.546465218067
"486","C",464.779547648504,628.608904778957
"487","B",929.346184944734,191.836635116488
"488","B",565.877111628652,649.011937202886
"489","B",69.684139918536,239.294438855723
"490","D",538.918253034353,175.546640763059
"491","C",247.109801042825,937.014371156693
"492","B",431.227371795103,922.240608837456
"493","B",677.435875404626,508.52884654887
"494","B",866.848966805264,423.220198834315
"495","B",427.98680998385,937.770271673799
"496","C",400.53692064248,284.222331130877
"497","C",123.265530681238,900.082611944526
"498","A",958.503003930673,888.784884708002
"499","B",658.737109275535,77.330881729722
"500","B",369.629814988002,613.173833815381
"501","B",398.123555118218,832.255522254854
"502","C",197.176941903308,859.756004298106
"503","B",394.773291423917,433.506238041446
"504","B",623.031697701663,962.970472173765
"505","C",565.195816103369,493.502103490755
"506","D",3.45960166305304,687.481113476679
"507","D",346.990264952183,154.277926078066
"508","D",625.597028294578,143.62656371668
"509","D",32.6107183936983,826.574124861509
"510","A",888.96282017231,662.150813965127
"511","B",61.5017816890031,892.000774852931
"512","D",106.555639766157,278.642184333876
"513","B",278.857002034783,984.287386992946
"514","B",204.288593027741,721.706324256957
"515","A",197.068497538567,956.749884411693
"516","D",233.424166683108,155.904054176062
"517","B",781.81114862673,98.0320670641959
"518","D",77.0596812944859,118.972423486412
"519","B",487.907093251124,495.803778059781
"520","D",57.6112770941108,6.05016597546637
"521","A",72.7436491288245,299.015188356861
"522","C",527.532512322068,850.730388425291
"523","C",537.359994836152,554.567001294345
"524","B",744.695944478735,429.002283606678
"525","B",837.036085082218,796.369396150112
"526","B",390.738449292257,765.419547678903
"527","D",275.350453332067,69.4096521474421
"528","D",267.035069875419,183.859068201855
"529","C",529.815006768331,588.896469445899
"530","B",743.155115516856,448.981243185699
"531","D",986.00510484539,986.010217806324
"532","A",902.893139515072,839.420030359179
"533","A",786.69999842532,94.0536735579371
"534","B",632.131570018828,222.306129755452
"535","D",294.963366352022,707.934936974198
"536","B",645.451853750274,210.422211326659
"537","B",54.6571041923016,690.362218534574
"538","D",660.002507967874,171.520571224391
"539","D",232.275504386052,156.017266213894
"540","C",330.547869903967,987.489146878943
"541","D",361.017346847802,542.266844306141
"542","C",79.2111456394196,961.666480172426
"543","B",162.210300331935,757.724807830527
"544","C",884.057324146852,947.919169673696
"545","D",232.337462948635,383.722092956305
"546","D",616.05844181031,475.706646917388
"547","D",928.583740722388,429.392026504502
"548","B",917.814374202862,403.177655534819
"549","B",968.459154246375,867.560672806576
"550","C",825.09665726684,160.614102846012
"551","C",501.395110506564,345.401005353779
"552","D",391.704106936231,237.342752050608
"553","B",89.5105439703912,716.74790373072
"554","B",99.2674701847136,195.904091233388
"555","C",560.12811139226,455.355697544292
"556","B",598.914179252461,182.448951527476
"557","B",614.095372613519,486.608396051452
"558","C",563.185430830345,438.393936725333
"559","D",451.260101981461,258.000096539035
"560","A",948.252382921055,523.077302612364
"561","D",549.799333326519,763.284416403621
"562","B",852.080072741956,848.904372891411
"563","D",219.928678357974,70.12511161156
"564","B",450.557424221188,356.829091440886
"565","C",155.538169899955,889.930611941963
"566","D",976.526763290167,438.023110385984
"567","B",833.207886200398,297.632943373173
"568","B",464.019704610109,492.794142104685
"569","D",336.028238059953,318.952570669353
"570","B",820.85536327213,428.046443033963
"571","D",202.817535260692,511.723315343261
"572","B",743.477790616453,508.546281140298
"573","B",919.236937072128,808.615804184228
"574","B",884.812474716455,194.208483910188
"575","D",506.787256337702,568.351860856637
"576","B",661.929985275492,138.826341135427
"577","B",967.662429669872,854.287112131715
"578","D",203.791204374284,331.34748856537
"579","D",246.249560266733,652.565176133066
"580","D",357.80465346761,635.315725114197
"581","C",413.4325098712,510.346291121095
"582","B",545.509580057114,844.363528769463
"583","A",752.567942719907,985.561166889966
"584","D",219.568352214992,714.841753477231
"585","D",699.905941495672,523.743427824229
"586","D",965.319794137031,371.216593310237
"587","D",532.100079581141,676.273141754791
"588","D",250.510268844664,568.676596274599
"589","B",521.446982165799,764.04383755289
"590","B",710.707478690892,341.414096299559
"591","B",230.48243089579,192.850810009986
"592","C",595.751514425501,793.881202349439
"593","C",833.087483188137,119.659314863384
"594","B",710.750117665157,166.480045067146
"595","B",837.517670122907,56.4793257508427
"596","B",703.937147045508,55.2828428335488
"597","B",574.283740716055,251.214122865349
"598","B",444.21104551293,170.674325665459
"599","D",607.56792104803,692.037803586572
"600","C",358.341983752325,598.82196248509
"601","B",886.888584354892,960.535673890263
"602","D",285.230546724051,357.58877848275
"603","D",574.819232104346,629.069870337844
"604","B",921.646472299471,53.6401027347893
"605","A",975.147773977369,400.328457122669
"606","D",482.133047655225,719.108235556632
"607","D",555.161105003208,27.6279426179826
"608","C",645.243774401024,458.174599101767
"609","C",57.2107762563974,50.6342882290483
"610","B",675.64078932628,583.980862284079
"611","B",212.719338014722,990.660794079304
"612","D",363.18323132582,135.006821714342
"613","D",889.590620761737,848.074473673478
"614","A",958.676235983148,592.237902572379
"615","C",357.431212207302,857.864815276116
"616","C",584.743509301916,737.740149488673
"617","D",435.420515015721,733.086430467665
"618","D",945.112898712978,454.210937488824
"619","B",712.423678487539,632.693136110902
"620","B",881.384997628629,287.535277893767
"621","C",194.694587960839,591.65944182314
"622","C",122.18931177631,938.619189662859
"623","C",892.259554704651,67.9972502402961
"624","B",354.308520210907,692.133620148525
"625","C",778.588759945706,258.156568044797
"626","B",388.230915647,631.778466748074
"627","D",138.428023084998,133.538437541574
"628","B",919.431894086301,577.030431944877
"629","D",526.909668464214,660.783792147413
"630","B",854.542376240715,187.288227491081
"631","D",945.76855795458,600.372346583754
"632","B",750.470815226436,732.794613577425
"633","B",891.068306053057,445.880233542994
"634","B",212.379940319806,134.836626704782
"635","C",352.301683975384,538.314742268994
"636","B",255.180238513276,583.184686722234
"637","C",88.5293893516064,735.378550365567
"638","D",735.772469313815,786.639435216784
"639","C",642.413734458387,583.376625319943
"640","D",69.9945474043489,83.3109219092876
"641","D",358.080257195979,77.7589962817729
"642","B",759.918421739712,823.550440371037
"643","B",915.380527032539,724.872678518295
"644","B",441.93175714463,618.496403098106
"645","A",614.816822577268,184.063129592687
"646","B",870.394696015865,39.1039215028286
"647","B",761.331358924508,195.604436565191
"648","B",289.918803842738,775.288472883403
"649","B",174.183644820005,594.335432397202
"650","B",16.6205374989659,437.37709056586
"651","D",132.626056438312,421.685944776982
"652","D",486.73735326156,690.912489313632
"653","A",737.080940511078,668.37471537292
"654","D",954.790627816692,143.40374385938
"655","D",408.582478063181,179.647017270327
"656","C",91.0646601114422,727.526610950008
"657","A",85.6256459373981,603.409533156082
"658","D",900.187154999003,121.102512581274
"659","B",225.152260391042,489.679323509336
"660","B",633.472683373839,132.977442117408
"661","C",130.168144358322,155.487421201542
"662","C",501.36271561496,821.624130243436
"663","B",413.185105659068,206.308349967003
"664","B",230.225899023935,696.083534974605
"665","B",446.579537820071,11.7658672388643
"666","C",268.4242175892,573.998256586492
"667","D",206.6727115307,320.515264291316
"668","C",463.145756861195,536.454132990912
"669","A",681.655851192772,784.28114997223
"670","D",885.035891551524,984.928073361516
"671","B",192.353524733335,100.736017571762
"672","B",261.04178908281,709.677812410519
"673","D",91.3827342446893,640.607241773978
"674","B",176.768355071545,728.014388121665
"675","B",528.127170633525,274.423292605206
"676","B",691.271169111133,746.868323301896
"677","D",678.709508385509,828.467512503266
"678","C",188.928285380825,414.775035809726
"679","A",613.769950112328,600.756136933342
"680","D",962.571653537452,456.181440502405
"681","D",1.9574377220124,536.131093744189
"682","D",424.364651786163,643.771342001855
"683","D",9.77976224385202,25.8205838035792
"684","A",720.663667889312,674.32675161399
"685","D",41.7355983518064,66.2923245690763
"686","B",329.137432621792,762.418926460668
"687","D",795.316926203668,206.624511163682
"688","B",833.594089606777,902.32183970511
"689","B",148.002341622487,519.943137187511
"690","C",499.336719978601,996.684923069552
"691","C",190.190807683393,881.394335767254
"692","C",33.9592252857983,686.459683114663
"693","A",344.434704864398,172.643003985286
"694","D",195.461161667481,807.453454937786
"695","C",102.365234401077,919.973255135119
"696","B",551.868135109544,322.209050646052
"697","D",555.111500201747,626.62989529781
"698","C",433.951252140105,398.106755455956
"699","C",881.708652945235,100.124188233167
"700","D",676.860593492165,566.37715944089
"701","C",17.4052808433771,902.388110756874
"702","A",992.073252331465,606.15072841756
"703","B",602.828855626285,356.604397995397
"704","B",219.495548866689,465.084321331233
"705","A",827.815217664465,691.797196865082
"706","B",265.572188887745,304.427778813988
"707","D",267.641850979999,778.931047767401
"708","D",959.15947901085,704.291939036921
"709","C",496.369378874078,436.188702005893
"710","C",479.504356626421,454.461319372058
"711","C",698.546762112528,864.806095603853
"712","D",832.749157678336,281.875230139121
"713","D",964.561035856605,882.10271904245
"714","B",65.7499327789992,929.914712673053
"715","C",27.9047728981823,996.643074089661
"716","C",25.4562045447528,240.134845022112
"717","B",578.978950856254,203.568022232503
"718","B",230.09585076943,444.562385091558
"719","B",608.91219577752,950.116257648915
"720","D",19.6449519135058,90.2939224615693
"721","C",201.499700546265,577.46069598943
"722","C",680.391882546246,893.850101623684
"723","B",978.801259305328,121.519965585321
"724","B",421.467223204672,760.454284725711
"725","B",666.076953755692,478.499557124451
"726","A",183.004495222121,971.122900955379
"727","B",856.323843821883,671.935775084421
"728","B",409.308029105887,624.124357011169
