"","celltypes","x","y"
"337","D",236.536981072277,811.752556590363
"338","D",590.906067518517,367.176572792232
"339","B",429.491306189448,816.381031880155
"340","B",910.961813060567,648.052948992699
"341","B",849.43592431955,761.140418704599
"342","B",268.392283469439,923.216756200418
"343","B",28.1994959805161,515.609994297847
"344","D",95.4150352627039,553.181894822046
"345","D",787.369421217591,449.272366240621
"346","D",339.458945207298,181.379460496828
"347","B",462.216614279896,830.065226648003
"348","C",715.034562395886,754.799610702321
"349","B",581.454212544486,498.698270879686
"350","C",888.147347141057,127.523161703721
"351","A",811.622978420928,500.956427771598
"352","B",265.824827132747,602.799533167854
"353","C",44.2716663237661,645.606229780242
"354","B",446.075270185247,585.893359500915
"355","B",554.002377903089,967.403178103268
"356","B",180.698689538985,752.542125526816
"357","C",880.801334278658,800.356193212792
"358","A",653.939610114321,740.132758161053
"359","B",649.618561146781,776.504901936278
"360","D",788.462417665869,504.683792125434
"361","B",514.254388865083,614.056000951678
"362","C",932.054354110733,637.824832694605
"363","B",824.934582225978,223.203263245523
"364","D",985.45323102735,612.850564531982
"365","D",452.49382709153,526.072741951793
"366","D",534.948764834553,166.545832296833
"367","C",129.726759856567,390.571144875139
"368","D",354.411097476259,404.787107370794
"369","A",661.853883415461,295.702164527029
"370","C",760.039757238701,633.869145531207
"371","D",520.524034043774,514.311501057819
"372","D",579.999294364825,211.583548923954
"373","D",465.013719396666,231.751695042476
"374","C",943.825305206701,925.070064608008
"375","B",541.654240805656,354.131756816059
"376","B",554.687395459041,262.790891341865
"377","B",156.336096581072,629.904152592644
"378","A",694.825561484322,711.45787043497
"379","C",388.333019567654,850.67719197832
"380","C",687.143296701834,479.061877820641
"381","A",870.753488037735,382.813394535333
"382","B",183.425832539797,408.522291341797
"383","B",483.693890972063,380.504003958777
"384","B",60.405035270378,931.221928447485
"385","D",909.361222060397,266.934006474912
"386","B",534.221404930577,773.414489580318
"387","B",656.042091781273,3.96421342156827
"388","D",646.051740972325,229.214178398252
"389","B",242.728682002053,419.984220992774
"390","A",759.806181304157,676.180381793529
"391","D",11.8333385325968,478.546608937904
"392","B",294.811289990321,392.728490754962
"393","B",784.525168128312,68.5586777981371
"394","B",636.130761587992,368.492282694206
"395","D",325.823852326721,387.822204036638
"396","A",756.01736176759,622.677035629749
"397","B",287.381748668849,801.227472955361
"398","B",588.760683545843,719.878570176661
"399","D",733.39416552335,106.443649390712
"400","D",893.25526310131,442.149150883779
"401","C",922.503390582278,48.6796046607196
"402","C",77.2424645256251,673.152282834053
"403","B",224.092195741832,239.704065490514
"404","D",550.960498629138,391.681557288393
"405","D",477.932637091726,655.670028179884
"406","D",671.644902555272,612.453350564465
"407","B",315.450641093776,213.535899063572
"408","B",152.309966972098,389.263697899878
"409","C",178.651451598853,843.785643111914
"410","C",844.946301775053,839.531297562644
"411","D",258.612556383014,403.437226312235
"412","B",379.185939440504,22.1855088602751
"413","A",697.747493861243,506.274029612541
"414","C",896.286775358021,911.780586000532
"415","C",930.344389285892,890.303450636566
"416","B",586.402573157102,472.568905446678
"417","D",7.0112943649292,101.490708533674
"418","A",401.422080816701,711.724416585639
"419","A",73.605696670711,174.944475060329
"420","D",771.068866597489,442.506518447772
"421","B",344.650182407349,289.795664139092
"422","C",582.423794083297,813.369915122166
"423","B",697.325279936194,391.548016108572
"424","C",163.4215710219,704.896863084286
"425","B",384.938161354512,259.838997852057
"426","D",146.934584248811,965.684014372528
"427","D",910.53170338273,343.582797795534
"428","D",271.059325663373,459.680361440405
"429","D",599.915865575895,352.014768403023
"430","B",529.382154112682,661.73234116286
"431","D",170.099941780791,544.331191806123
"432","C",186.887831194326,999.945197720081
"433","D",157.714756438509,80.5391708854586
"434","B",64.5994476508349,408.938824664801
"435","A",709.182262187824,846.433250932023
"436","A",866.168611450121,548.725093947724
"437","B",630.194589262828,396.234936080873
"438","C",195.053779985756,934.574167942628
"439","B",557.922010542825,214.098185766488
"440","D",466.794030275196,468.64115470089
"441","B",336.621562717482,253.501449013129
"442","B",797.994864406064,184.442130615935
"443","D",501.669696066529,630.717002786696
"444","B",278.000620659441,172.99051117152
"445","D",240.905832499266,74.4923735037446
"446","D",634.372530505061,383.994919480756
"447","C",926.301899366081,701.436060713604
"448","A",773.65589980036,130.882870638743
"449","C",92.9076434113085,689.682034542784
"450","D",990.071154898033,657.450419617817
"451","B",322.529158787802,388.374293921515
"452","B",47.3693176172674,410.957157379016
"453","B",311.121833277866,449.380248086527
"454","C",966.78262273781,554.978963686153
"455","A",978.713645366952,82.6117717660964
"456","B",860.428493237123,487.985393730924
"457","B",137.747224420309,724.562488961965
"458","A",288.768228376284,16.337814508006
"459","B",765.979518182576,69.7546233423054
"460","B",553.830404533073,169.682793319225
"461","B",520.589313004166,670.30675872229
"462","A",751.746071968228,429.765930399299
"463","D",324.441811069846,471.077282680199
"464","B",531.074253143743,240.122642600909
"465","A",686.693751718849,318.669170374051
"466","B",915.634964592755,281.672846758738
"467","B",542.325992137194,554.102528840303
"468","D",39.0399093739688,46.2813584599644
"469","D",514.272182714194,451.086712535471
"470","A",901.180892484263,69.6365889161825
"471","B",277.02797530219,814.494750229642
"472","B",984.448429429904,78.8422485347837
"473","D",815.587872872129,320.406466955319
"474","B",222.57086657919,562.463765963912
"475","D",515.714377630502,214.61182157509
"476","B",672.260239021853,883.349436568096
"477","D",457.161285448819,604.05867244117
"478","B",152.802800294012,615.342633100227
"479","C",873.88969026506,753.88589524664
"480","D",618.003045208752,625.649764202535
"481","B",1.21790007688105,24.3807102087885
"482","C",710.997857851908,557.509336387739
"483","B",573.102596681565,239.035677863285
"484","A",629.992902744561,150.297067360952
"485","B",414.391937432811,17.9576463997364
"486","C",972.693986259401,268.243765924126
"487","A",877.972676185891,608.250087825581
"488","B",406.942836940289,666.871596360579
"489","B",326.025435933843,196.309978840873
"490","D",707.427204819396,188.059742096812
"491","C",399.78418755345,857.146532507613
"492","B",58.2978420425206,342.699660453945
"493","B",356.045619351789,973.654231755063
"494","A",174.951303284615,14.82262625359
"495","B",647.607499500737,345.755787566304
"496","D",457.489753141999,391.469507012516
"497","C",69.5766627322882,864.223881158978
"498","A",169.545667013153,235.718084033579
"499","B",251.015492482111,505.523930769414
"500","B",818.869370035827,187.733471626416
"501","B",286.46213747561,914.078102679923
"502","D",416.726566851139,642.220149980858
"503","B",45.926607446745,221.505067544058
"504","A",891.395427752286,666.204971494153
"505","C",695.76988206245,776.985760312527
"506","D",215.28609469533,494.994275039062
"507","D",413.857674691826,294.243137352169
"508","D",495.193345705047,174.817732069641
"509","D",948.858486954123,487.747971666977
"510","B",81.4232095144689,414.605479920283
"511","B",333.787647308782,711.710833013058
"512","D",98.1921369675547,226.595631800592
"513","B",957.598260138184,175.145779037848
"514","B",819.867425132543,878.199748229235
"515","B",980.68781173788,357.128154020756
"516","C",552.351537626237,722.33100538142
"517","B",6.8520784843713,898.648486938328
"518","C",544.680280610919,949.199464870617
"519","B",435.651677893475,295.739624416456
"520","D",185.955558205023,440.677568083629
"521","B",405.485219787806,478.967792820185
"522","C",167.022303678095,509.727838682011
"523","C",886.765913804993,839.442994678393
"524","B",426.270769210532,119.334979448467
"525","B",572.551341960207,784.260625950992
"526","B",138.912237249315,203.34010059014
"527","C",832.932280609384,795.328635955229
"528","D",84.4369113910943,527.193737681955
"529","C",867.954204790294,3.31097608432174
"530","B",228.815348120406,930.209768936038
"531","D",52.0402134861797,9.89992776885629
"532","A",633.931942982599,304.282912053168
"533","B",219.484037719667,551.568308379501
"534","B",611.767966998741,733.191661536694
"535","D",409.999459749088,645.367754390463
"536","B",190.565097844228,271.748621249571
"537","B",585.798843763769,57.6037890277803
"538","C",580.466784071177,758.763534249738
"539","D",525.574596831575,118.409150280058
"540","C",334.269645856693,195.201599039137
"541","D",60.0676371250302,445.036635035649
"542","C",330.175428884104,827.343469718471
"543","A",928.128762170672,25.5105181131512
"544","C",301.799391396344,803.71779948473
"545","D",498.549958923832,521.278460510075
"546","C",49.9458571430296,611.216873396188
"547","C",146.786136785522,641.941462643445
"548","B",853.109839605168,743.858274305239
"549","B",921.970595372841,965.70720593445
"550","D",555.225929711014,423.668251140043
"551","D",262.569445418194,798.40409825556
"552","D",621.661816956475,198.056522291154
"553","B",954.92303953506,241.412452887744
"554","B",94.3778015207499,978.363674366847
"555","C",777.268970385194,879.656984237954
"556","B",813.975432654843,984.177737962455
"557","B",410.383663605899,57.0538977626711
"558","C",376.918001566082,745.860241819173
"559","D",62.2324652504176,36.5750561468303
"560","B",775.770961306989,79.8357904423028
"561","C",772.818555124104,662.122265435755
"562","B",12.5604630447924,954.485092079267
"563","C",112.581162480637,935.946045676246
"564","B",615.998206427321,826.525770593435
"565","D",863.862144760787,404.416180681437
"566","D",502.635854762048,476.684221532196
"567","A",688.559059752151,870.310899335891
"568","B",209.248084342107,593.715312890708
"569","D",879.549379926175,557.17527330853
"570","B",511.853293282911,382.155792787671
"571","D",137.243903474882,869.803350884467
"572","B",467.324357479811,587.053956231102
"573","B",246.682236203924,351.636353647336
"574","B",13.9130048919469,63.5811388492584
"575","D",323.5933938995,467.475640587509
"576","B",302.550574298948,945.004277396947
"577","B",277.969418559223,988.255449570715
"578","D",567.658262792975,355.727128218859
"579","D",762.662964640185,534.286310197785
"580","D",478.956437902525,486.550980247557
"581","D",437.19871994108,663.516876054928
"582","B",219.702262664214,359.984610229731
"583","B",156.478818738833,403.927803039551
"584","D",608.142649987713,324.140947312117
"585","D",330.237921327353,387.545236619189
"586","C",490.86323659867,854.768648510799
"587","D",183.25510318391,100.165487267077
"588","D",120.394120691344,360.283154528588
"589","B",473.195154918358,50.7799584884197
"590","B",542.236573528498,153.84007547982
"591","B",279.813337139785,745.677900966257
"592","D",295.346905943006,90.7322443090379
"593","C",493.356842547655,765.395905822515
"594","B",115.251461509615,728.253938956186
"595","A",694.502740167081,833.633397007361
"596","A",731.695385882631,706.761528970674
"597","B",340.036064386368,583.24198029004
"598","B",455.304152797908,230.583800235763
"599","D",220.963640836999,549.873026786372
"600","D",528.974300716072,10.0263722706586
"601","B",661.35785379447,905.243519926444
"602","D",305.67013588734,475.649268832058
"603","C",484.029362676665,748.559945262969
"604","B",934.828812023625,525.237165857106
"605","B",99.7255311813205,835.659677162766
"606","C",390.790378209203,273.642072919756
"607","C",764.517988776788,990.539242746308
"608","C",416.090066777542,684.894819511101
"609","C",200.03786124289,871.345631079748
"610","A",690.791246946901,120.254616485909
"611","B",284.224114613608,127.780876355246
"612","D",969.12070713006,427.173135336488
"613","C",318.246088223532,898.316420149058
"614","A",744.337392738089,690.311583923176
"615","C",144.231370650232,828.873782185838
"616","D",644.905534572899,426.649766974151
"617","C",539.820816135034,826.073242118582
"618","C",981.951316818595,273.864109069109
"619","B",216.307386057451,307.177035370842
"620","B",444.903702707961,661.346344510093
"621","D",36.7656091693789,555.090465582907
"622","C",132.529327413067,730.809762375429
"623","D",80.1411345601082,559.443450998515
"624","A",210.877123987302,111.312301829457
"625","C",788.176701171324,964.377611642703
"626","A",714.915234828368,391.34076423943
"627","D",624.31583669968,206.217090599239
"628","B",387.868418358266,784.716905793175
"629","C",122.784226899967,960.559073137119
"630","B",442.27483170107,159.197739791125
"631","C",663.285796996206,923.990915995091
"632","B",421.484453603625,413.683959515765
"633","B",280.387507984415,961.602215655148
"634","B",609.341783681884,578.243339434266
"635","D",777.920745080337,578.887016512454
"636","A",699.830879457295,104.705314617604
"637","D",304.197408724576,36.8432777468115
"638","C",750.520760891959,846.03941324167
"639","C",394.219596870244,634.866789449006
"640","D",246.802219888195,829.395423876122
"641","D",278.90850417316,528.879360528663
"642","A",761.522259563208,683.053577318788
"643","A",882.926398189738,645.97783004865
"644","B",48.0337946210057,473.444994073361
"645","B",253.050654195249,184.28662721999
"646","A",162.784441374242,187.253887299448
"647","B",506.653635762632,668.822197709233
"648","A",659.696123562753,302.748539717868
"649","B",457.314513856545,768.828959669918
"650","A",641.089964890853,561.683502281085
"651","D",261.352457571775,171.882727881894
"652","D",475.724907126278,363.076585577801
"653","B",937.77980003506,377.691536908969
"654","C",751.16956117563,933.465622132644
"655","D",905.708497855812,418.113184859976
"656","C",931.895715650171,855.954781873152
"657","B",634.528317023069,502.937983954325
"658","D",472.267105476931,740.76457764022
"659","A",793.012307491153,509.049977874383
"660","A",93.2638845406473,205.400606384501
"661","D",863.313663518056,206.532810116187
"662","D",904.561777366325,447.12597457692
"663","B",868.377256439999,939.706929959357
"664","B",232.053940417245,790.569767355919
"665","B",62.6136811915785,780.887060333043
"666","C",654.918622225523,856.287271948531
"667","C",683.4489882458,689.767699688673
"668","D",199.023358523846,250.733212567866
"669","A",852.33290749602,486.928288359195
"670","C",383.366053691134,939.299314050004
"671","A",848.781186621636,414.028595434502
"672","B",224.204313009977,796.127828303725
"673","C",912.558320676908,793.994816252962
"674","B",540.282932342961,6.00771233439445
"675","A",859.452541684732,621.559140272439
"676","A",720.337381819263,583.386378129944
"677","D",259.887959808111,343.987559201196
"678","C",135.613021207973,862.658316036686
"679","A",854.999007191509,312.146415468305
"680","C",551.867916947231,723.353207809851
"681","D",906.183738727123,364.799340255558
"682","C",215.842591132969,660.205474123359
"683","C",494.527459843084,928.877182304859
"684","B",134.462892077863,902.643179753795
"685","C",296.738992910832,919.10353442654
"686","A",891.144358320162,661.066550528631
"687","D",269.098432501778,670.958579750732
"688","B",285.453817574307,811.164619633928
"689","B",758.530620019883,476.423847256228
"690","C",924.975024070591,319.485169835389
"691","D",244.879947742447,31.6330962814391
"692","C",395.183096639812,959.900308633223
"693","A",152.884960640222,63.7278771027923
"694","C",806.647593388334,662.017313763499
"695","C",514.903285074979,915.772746084258
"696","A",513.914736220613,213.098803535104
"697","D",548.7544038333,499.429819174111
"698","D",563.936970895156,513.994422974065
"699","C",226.160531397909,614.342181244865
"700","C",122.88970197551,658.056784654036
"701","C",459.374289494008,999.074103776366
"702","B",559.589707525447,404.383622575551
"703","B",327.87319063209,403.359424788505
"704","B",66.5556725580245,561.34728086181
"705","A",648.521512746811,265.517863444984
"706","A",933.037144131958,24.6053955052048
"707","C",590.164500288665,819.726424757391
"708","C",148.437741212547,814.832975855097
"709","D",767.223160713911,186.268603196368
"710","C",985.766988480464,149.431141326204
"711","D",980.324987554923,363.492932636291
"712","C",970.600375207141,46.8264620285481
"713","D",78.5491424612701,53.3011760562658
"714","A",112.955807941034,23.5356669872999
"715","C",247.146941488609,344.062029616907
"716","C",169.842362171039,741.266164928675
"717","A",713.600252522156,692.412682343274
"718","B",432.753399712965,68.5182258021086
"719","B",420.03910895437,720.251985359937
"720","C",863.348379265517,880.427396390587
"721","D",48.5778255388141,274.773266864941
"722","D",197.485486743972,668.611961882561
"723","B",413.297637132928,421.783649828285
"724","A",809.900070074946,688.22474963963
"725","A",825.811287388206,670.423774980009
"726","B",463.394354330376,260.734233772382
"727","A",721.679252339527,472.036797553301
"728","B",85.0136340595782,401.988574070856
"729","B",464.176828972995,4.26035234704614
