"","celltypes","x","y"
"149","B",619.863289874047,512.879385612905
"150","A",981.625986285508,602.364905644208
"151","B",386.211389675736,810.053788358346
"152","D",980.207204353064,4.08087950199842
"153","D",927.540324628353,156.525945523754
"154","D",986.53565091081,795.197499217466
"155","C",808.874282985926,252.09930841811
"156","D",892.874531215057,859.619298484176
"157","D",170.30616896227,878.247407497838
"158","B",439.844328910112,780.112623935565
"159","B",487.365429988131,843.110884539783
"160","C",211.409082170576,110.019179293886
"161","B",545.411174651235,21.3744484353811
"162","D",924.855240853503,636.999038979411
"163","D",146.0193276871,883.574628271163
"164","B",920.790053205565,531.1984999571
"165","D",561.983146471903,997.35527485609
"166","D",916.907533071935,672.907412517816
"167","C",903.267053654417,326.970665948465
"168","B",758.822129573673,984.803598374128
"169","A",123.863805783913,989.042319590226
"170","A",336.807579034939,986.989941680804
"171","C",585.522438632324,572.091568028554
"172","D",340.426770038903,464.812294580042
"173","B",789.439569227397,852.552220458165
"174","A",474.506290862337,982.300431933254
"175","B",232.04896831885,693.25625593774
"176","B",132.390565238893,355.501115554944
"177","A",52.8207249008119,955.393633805215
"178","D",951.926961075515,791.450849967077
"179","D",799.284781794995,833.634699229151
"180","C",274.959123693407,144.765536533669
"181","B",362.62991069816,287.186528090388
"182","A",519.772121449932,998.709876090288
"183","B",236.907881684601,778.796618338674
"184","D",472.383963409811,718.126772204414
"185","A",173.533934401348,956.477847648785
"186","B",986.24759237282,95.235580811277
"187","D",767.355547053739,926.866494584829
"188","D",482.473743613809,628.061378607526
"189","D",330.740093719214,906.884470023215
"190","B",187.987378332764,765.894083306193
"191","D",401.532617164776,409.114860696718
"192","C",320.813786704093,607.217433163896
"193","B",250.769271049649,558.275911957026
"194","C",527.361926389858,215.737816877663
"195","D",788.438252406195,638.273094780743
"196","C",419.437510892749,22.73641503416
"197","D",68.2618676219136,216.275088721886
"198","C",443.232138408348,62.3603097628802
"199","C",675.089760217816,175.482754828408
"200","D",751.45722925663,212.601108010858
"201","A",821.548021165654,110.946458531544
"202","D",245.341200381517,609.380327630788
"203","D",376.602652715519,703.122358769178
"204","D",847.22164273262,688.612186349928
"205","D",746.115276124328,92.4923145212233
"206","C",588.244882179424,438.287645578384
"207","C",127.777321031317,832.606085343286
"208","D",394.825171912089,738.461247179657
"209","B",734.342199517414,374.333501327783
"210","B",661.243256181479,829.251586925238
"211","D",220.310644013807,595.693278359249
"212","D",274.206446949393,447.173488792032
"213","C",526.686575496569,359.302976401523
"214","D",987.140846205875,32.6200807467103
"215","D",47.3070873413235,509.460739092901
"216","C",737.984482664615,771.998807089403
"217","B",189.867567503825,719.035959104076
"218","D",183.283210732043,781.814673449844
"219","B",631.160897668451,407.475270796567
"220","D",34.1417898889631,588.398896856233
"221","C",561.994420364499,349.361429922283
"222","B",825.035831891,729.186367243528
"223","C",568.533956306055,440.872182836756
"224","C",594.847649801522,389.164548832923
"225","A",710.337904049084,220.303073059767
"226","D",800.052247243002,813.637166749686
"227","C",469.764889217913,429.210948524997
"228","B",833.56022532098,976.438135141507
"229","B",819.249535445124,671.876279171556
"230","D",959.499416407198,604.789675679058
"231","B",28.5258139483631,69.9351991061121
"232","A",867.700003320351,153.622190933675
"233","B",115.055344067514,514.091996243224
"234","B",210.251197451726,166.861313628033
"235","B",304.551190696657,317.988737020642
"236","D",691.758861765265,171.309007331729
"237","B",716.41299710609,611.332396510988
"238","C",615.181101020426,151.707758195698
"239","C",571.694838581607,507.050253683701
"240","C",552.949877688661,232.91013436392
"241","D",885.824137367308,739.40664739348
"242","B",349.191429326311,256.266664713621
"243","D",403.16599374637,587.875202996656
"244","C",676.775942090899,363.772062119097
"245","B",502.422290854156,175.137914717197
"246","D",927.410163218156,942.597427871078
"247","B",890.954375034198,419.429658679292
"248","B",874.319892376661,310.527964029461
"249","D",387.432882096618,603.336526779458
"250","A",692.669112700969,629.388624802232
"251","D",241.224569501355,987.227320438251
"252","B",292.549543082714,195.547505980358
"253","D",876.237121876329,765.585770597681
"254","B",195.670441957191,691.051857545972
"255","C",882.399825146422,681.336862733588
"256","D",80.9001938905567,826.22776995413
"257","D",621.774612460285,638.749130768701
"258","D",18.6935642268509,538.226607022807
"259","D",901.616194751114,490.757978055626
"260","A",984.199133934453,907.667229184881
"261","C",732.365793548524,352.073295041919
"262","B",332.303675357252,143.04689806886
"263","D",22.5553929340094,96.9519899226725
"264","B",177.190050017089,357.989744981751
"265","C",841.869905823842,528.612168040127
"266","B",904.130229726434,894.239257788286
"267","D",532.546622212976,956.386528210714
"268","B",148.83318147622,365.963693009689
"269","D",32.9966368153691,375.793386716396
"270","B",404.737474163994,151.211148593575
"271","A",55.3951421752572,873.479548841715
"272","A",783.23997813277,61.7099206428975
"273","A",158.103086752817,702.850874047726
"274","C",393.936914391816,198.523359373212
"275","C",616.270378464833,393.44374416396
"276","A",690.586127107963,32.8121916390955
"277","C",464.836329920217,358.803044771776
"278","B",691.345814149827,294.340600958094
"279","D",748.838747385889,972.677668556571
"280","B",320.414510322735,959.104703273624
"281","B",876.097837463021,466.616332530975
"282","B",211.876664543524,466.556681552902
"283","C",802.988463779911,270.275788614526
"284","A",934.857418294996,157.720457063988
"285","A",5.61373331584036,222.535234410316
"286","D",81.441004993394,653.273445786908
"287","B",269.921324215829,435.429988894612
"288","D",27.9607181437314,373.845005407929
"289","D",60.2630560752004,858.762435149401
"290","B",581.5300475806,656.027032993734
"291","B",771.474183071405,202.609748579562
"292","D",850.842599989846,886.47487340495
"293","D",598.392688203603,712.752684717998
"294","A",682.705267099664,902.444381499663
"295","D",287.948639597744,829.833708005026
"296","B",229.047463741153,141.109710559249
"297","D",701.08607201837,95.7714191172272
"298","B",46.3140208739787,508.671077201143
"299","B",61.2997657153755,631.432134658098
"300","B",862.41110577248,871.576939476654
"301","C",265.231041703373,309.400805737823
"302","C",802.573052467778,514.22910625115
"303","B",189.534886274487,394.943384453654
"304","B",453.490952495486,124.033737462014
"305","B",380.064629251137,263.467466458678
"306","B",462.605336215347,428.218964952976
"307","C",442.084477981552,331.300486344844
"308","B",775.657444261014,877.080262871459
"309","B",672.052978305146,758.064173394814
"310","D",516.533486545086,62.696973560378
"311","A",838.560043601319,201.272500446066
"312","A",438.933421391994,17.8620941005647
"313","A",606.182185001671,505.520918639377
"314","A",688.991139410064,531.848633196205
"315","B",508.789832238108,576.59025490284
"316","B",506.638281978667,560.889722546563
"317","C",383.433078415692,176.741082919762
"318","D",854.780301218852,185.785966925323
"319","C",384.842856554314,639.298964757472
"320","A",874.136534519494,404.856035485864
"321","D",866.995531134307,530.829663621262
"322","A",862.375387456268,135.618338827044
"323","C",246.320908656344,89.1482371371239
"324","B",429.987104842439,624.491615686566
"325","B",168.712952872738,624.100990360603
"326","A",634.338067611679,166.689219884574
"327","B",554.4259455055,2.24923132918775
"328","B",474.823770578951,223.129511810839
"329","A",901.026964653283,56.4872585237026
"330","B",626.782298088074,434.757614741102
"331","C",691.304745851085,440.857020206749
"332","A",638.985723257065,993.429890833795
"333","C",468.052172334865,341.173267923295
"334","B",787.216150201857,364.68608607538
"335","D",20.7494571805,817.041059955955
"336","D",157.878233119845,627.530719852075
"337","C",964.516442036256,303.162679076195
"338","C",954.212286509573,394.649341003969
"339","B",338.085782947019,383.34655505605
"340","B",452.547764172778,424.877593060955
"341","B",76.8931407947093,199.076927732676
"342","B",568.358743563294,364.377125864848
"343","B",370.920785237104,761.148273944855
"344","D",388.567891903222,466.601584805176
"345","D",145.861330907792,920.932008419186
"346","D",570.155054097995,595.749161671847
"347","B",36.2889263778925,458.139283116907
"348","D",243.783908896148,751.433287747204
"349","B",130.313020665199,581.897810800001
"350","D",949.284340254962,760.43645478785
"351","B",554.02363021858,416.014795657247
"352","B",256.539921043441,538.910212228075
"353","D",408.041543792933,832.263740245253
"354","B",398.436721879989,906.790179898962
"355","B",334.232063032687,800.844046054408
"356","A",50.2350733149797,927.599366987124
"357","D",643.498811172321,726.504092104733
"358","A",996.050321962684,189.122804440558
"359","A",3.0911227222532,698.870801599696
"360","D",870.629273587838,851.406790781766
"361","A",83.9931883383542,761.18258968927
"362","D",721.71945986338,30.9574059210718
"363","B",671.656314749271,387.482062214985
"364","D",561.286293203011,406.230780063197
"365","D",469.193893950433,990.339727839455
"366","C",653.573630610481,431.416567182168
"367","D",810.236255871132,943.389398278669
"368","C",131.09930488281,229.056320851669
"369","B",567.089614225551,761.350846849382
"370","D",552.304510260001,783.557798247784
"371","D",902.909677475691,706.023080972955
"372","C",364.273144165054,647.438192274421
"373","D",102.81695984304,664.832682115957
"374","D",238.450916251168,181.675476487726
"375","A",281.86425101012,422.347554005682
"376","A",618.902171263471,545.882655540481
"377","B",670.986810699105,306.885791476816
"378","B",537.175566423684,665.159548632801
"379","C",742.093628505245,439.680879702792
"380","C",805.190693587065,518.796058138832
"381","A",193.412789376453,831.400580704212
"382","B",74.4314431212842,211.152806645259
"383","A",923.009215621278,149.636935209855
"384","A",746.376954717562,459.884699201211
"385","D",33.2851889543235,77.6163013651967
"386","B",227.059591794387,638.511063531041
"387","A",736.74802435562,167.996440315619
"388","D",854.147569276392,701.697163516656
"389","B",729.290217394009,638.470102334395
"390","B",151.112246559933,725.622956641018
"391","C",597.240244504064,429.102120455354
"392","B",339.411447988823,151.730572339147
"393","B",170.888389227912,414.232432143763
"394","B",926.880773156881,591.214370215312
"395","C",578.527333913371,332.865229342133
"396","B",694.46215336211,446.195296477526
"397","B",923.341315705329,140.346571570262
"398","B",954.225207446143,470.710114808753
"399","C",197.384474100545,379.696674412116
"400","C",739.327948307618,357.485233573243
"401","D",978.042591596022,957.192520378157
"402","D",779.734785435721,937.990918522701
"403","B",410.846348386258,334.531055763364
"404","D",792.000844143331,851.835421286523
"405","D",149.205808294937,754.514202009887
"406","C",908.466870198026,693.549945252016
"407","B",430.939189624041,254.427148494869
"408","B",285.974452272058,314.566973829642
"409","D",236.258736578748,486.021993448958
"410","D",319.768372923136,558.778061065823
"411","D",80.6651106104255,154.316712869331
"412","A",857.710243901238,376.468749716878
"413","B",491.836008848622,32.9091267194599
"414","C",639.131788862869,753.739207517356
"415","D",403.076931834221,989.745230413973
"416","B",826.729211723432,787.72833221592
"417","D",55.6797895114869,437.838572077453
"418","B",477.912252070382,755.161872366443
"419","B",781.809156062081,725.04294780083
"420","D",50.3383902832866,210.181287257001
"421","B",518.712294986472,658.287812722847
"422","C",731.020946754143,634.036386851221
"423","B",301.138099748641,352.437130408362
"424","D",950.953292427585,95.7855542656034
"425","B",592.870813794434,67.5061501096934
"426","C",770.877880044281,330.939303850755
"427","C",726.679944666103,424.048145068809
"428","D",705.759380711243,867.542195133865
"429","D",893.177123973146,551.693580346182
"430","B",284.32374401018,692.187841283157
"431","D",336.869887076318,970.592226367444
"432","D",101.24172642827,777.017508633435
"433","D",276.902627199888,791.464238194749
"434","A",516.149047063664,883.411033079028
"435","B",943.627769593149,896.310297772288
"436","B",216.038555372506,378.931672079489
"437","A",767.85529195331,14.1336189117283
"438","C",580.213068751618,864.673998905346
"439","B",666.057688416913,801.602514460683
"440","C",970.675663324073,300.208096858114
"441","B",569.320005364716,367.052443092689
"442","B",324.820471694693,392.901165410876
"443","D",619.686637772247,900.081435451284
"444","B",13.1392311304808,249.490576796234
"445","D",409.56276236102,406.355139566585
"446","C",801.869217073545,402.014049235731
"447","D",937.538366299123,373.670294880867
"448","B",321.998944040388,761.657062917948
"449","D",383.469321299344,378.352150786668
"450","C",335.057821823284,18.8471339643002
"451","B",374.983501154929,428.258343832567
"452","A",132.952165324241,894.108491251245
"453","B",339.155196212232,645.375373773277
"454","C",174.941607518122,510.271082865074
"455","A",677.892404142767,999.247136060148
"456","A",725.887835025787,174.171545775607
"457","A",160.74477089569,933.840483427048
"458","A",71.116839768365,979.726463090628
"459","A",190.144780091941,948.200055165216
"460","B",582.954154349864,718.5649771709
"461","A",857.494490453973,38.8770157005638
"462","B",415.234875399619,720.405897125602
"463","D",13.5558031033725,998.16861981526
"464","B",469.730042852461,637.22019852139
"465","B",763.165652053431,160.092448350042
"466","B",73.0292918160558,22.8238976560533
"467","B",485.195046057925,703.407562337816
"468","C",368.420145474374,250.195724889636
"469","D",929.590641055256,862.177519360557
"470","B",180.676108691841,529.859861591831
"471","A",880.44717349112,506.6508280579
"472","B",935.08327496238,26.5232543461025
"473","D",255.027468316257,586.088182404637
"474","B",516.187600558624,719.517525518313
"475","D",436.476843664423,449.629499809816
"476","B",922.624807106331,831.659727729857
"477","D",6.75301998853683,939.153345534578
"478","B",387.123762164265,890.26996656321
"479","D",378.744500922039,897.301262943074
"480","C",433.516121935099,296.101360581815
"481","B",758.928216760978,279.079019557685
"482","C",493.393632117659,440.967184957117
"483","B",321.507940068841,612.926906906068
"484","A",947.717514587566,81.4198907464743
"485","B",138.368443585932,440.329997101799
"486","C",413.000675616786,123.617458855733
"487","B",672.352151945233,22.5214075762779
"488","B",739.626710303128,768.410217482597
"489","B",354.116458212957,626.858867006376
"490","D",669.110321672633,845.980186481029
"491","D",786.870124051347,887.823235243559
"492","B",554.956576321274,323.372181272134
"493","B",154.031623853371,746.605001855642
"494","B",289.080522954464,226.086021168157
"495","A",11.573143536225,871.671074535698
"496","C",625.921080354601,194.916381035
"497","C",310.754562262446,591.334502445534
"498","B",370.727553498,309.096872108057
"499","B",341.963352635503,884.187989169732
"500","A",621.267058420926,378.07492678985
"501","B",367.463582428172,186.571299098432
"502","D",187.29602964595,621.518664294854
"503","B",626.795978751034,367.927640443668
"504","A",433.917502174154,947.5653602276
"505","D",501.661109970883,741.575841559097
"506","D",883.833067724481,708.561314735562
"507","D",913.907966110855,6.09150365926325
"508","D",89.6401826757938,186.971462098882
"509","D",110.174139263108,865.336825139821
"510","B",792.35531995073,61.0246476717293
"511","B",378.834175644442,507.571259513497
"512","C",726.009823381901,216.823669150472
"513","B",545.368004823104,525.100564816967
"514","B",859.506582841277,712.185492739081
"515","B",917.222122428939,855.704841436818
"516","D",31.1991418711841,460.34103538841
"517","B",472.413617186248,656.957168132067
"518","C",604.96047930792,343.852685764432
"519","B",906.071074306965,926.124890102074
"520","C",251.762990141287,250.983881764114
"521","B",55.9145384468138,645.042637130246
"522","C",386.615177849308,704.790485557169
"523","C",405.649117426947,278.777984902263
"524","B",932.460305979475,367.939939023927
"525","B",402.666845358908,171.474859118462
"526","B",717.001064680517,229.871564777568
"527","D",872.366381343454,190.633101155981
"528","D",65.4818350449204,292.132410919294
"529","D",752.240999834612,705.633351812139
"530","A",707.655434962362,68.3601722121239
"531","D",343.761362601072,396.889634430408
"532","A",833.844912238419,177.952086320147
"533","A",42.4352374393493,42.6807478070259
"534","B",171.483988407999,553.036676952615
"535","D",190.108421025798,515.645570587367
"536","B",437.486319802701,480.59721197933
"537","B",487.406090367585,271.108382381499
"538","C",615.438343957067,951.010757824406
"539","C",329.088771250099,36.7554028052837
"540","D",995.337580796331,643.062585964799
"541","C",878.064047545195,285.404396941885
"542","C",648.819779511541,164.504542713985
"543","B",91.1659051198512,97.4728052970022
"544","D",150.31075803563,810.573699185625
"545","D",262.682108907029,898.754626279697
"546","D",89.1474424861372,564.435135573149
"547","C",686.42756016925,250.282869674265
"548","A",518.08928581886,934.783878270537
"549","B",860.438120551407,420.959807699546
"550","C",574.554384918883,874.393011676148
"551","C",657.617454184219,306.529340101406
"552","D",674.812386976555,731.457492802292
"553","B",148.994902847335,127.80881091021
"554","B",558.768941089511,371.467711636797
"555","D",947.395121213049,824.963035993278
"556","A",382.298490498215,973.863651743159
"557","B",463.743927655742,674.66022609733
"558","D",475.369883002713,968.18272373639
"559","D",7.6389224268496,513.772179605439
"560","A",24.9070830177516,994.340925943106
"561","C",544.150183675811,370.842922711745
"562","B",444.375460967422,135.355317732319
"563","D",701.005685143173,735.369646456093
"564","A",99.4999303948134,949.906373862177
"565","C",755.505775799975,696.669300552458
"566","C",633.260236587375,557.639960898086
"567","B",351.789779029787,412.118723848835
"568","B",564.111467916518,321.437733480707
"569","C",677.834168542176,112.876786850393
"570","B",116.313484730199,198.506393702701
"571","D",693.418526789173,808.222349500284
"572","B",41.7610469739884,586.106571601704
"573","B",846.129675628617,382.875831332058
"574","B",105.029214406386,442.378646461293
"575","C",598.646070342511,396.775275235996
"576","A",735.680943820626,455.896600615233
"577","B",880.819523707032,331.12890762277
"578","C",406.70071542263,175.300575094298
"579","D",865.579718723893,523.339432431385
"580","D",244.059678865597,556.594773894176
"581","D",728.610000805929,28.4123255405575
"582","B",272.873508976772,640.970265492797
"583","B",229.352190392092,161.589980591089
"584","C",661.125449230894,468.314162455499
"585","D",967.557948548347,465.462925611064
"586","D",239.260324044153,887.633091304451
"587","C",871.441855095327,463.246314786375
"588","C",553.126403829083,132.534886710346
"589","A",109.369600191712,994.030734756961
"590","B",364.15977217257,647.947468329221
"591","B",893.475351622328,605.612707557157
"592","C",869.599122554064,329.744092421606
"593","C",929.94022439234,269.17786244303
"594","B",323.609554208815,936.02560646832
"595","B",371.165151707828,27.4032293818891
"596","A",530.477422988042,827.292005065829
"597","B",349.379619583488,609.979782486334
"598","B",823.502677492797,945.092734182253
"599","C",112.374544609338,162.066663149744
"600","D",43.8883493188769,308.294218964875
"601","A",785.249437438324,14.6384765394032
"602","D",900.917555438355,972.67464036122
"603","D",534.71490717493,29.6796709299088
"604","B",368.885790463537,867.804215988144
"605","B",969.68005830422,718.981431098655
"606","C",182.861659675837,331.026430474594
"607","D",274.656302528456,916.325121885166
"608","C",596.223621163517,281.401240034029
"609","D",32.9639024566859,950.440492015332
"610","A",663.45369676128,246.344174956903
"611","B",231.929841451347,164.939513429999
"612","C",933.053188491613,335.880640195683
"613","D",966.016245773062,824.791967635974
"614","B",234.60395867005,478.483586106449
"615","D",720.392097719014,874.525995925069
"616","D",8.23070225305855,972.185884136707
"617","D",22.516823373735,84.203036967665
"618","C",172.67188616097,177.056255983189
"619","B",351.698900805786,573.204967891797
"620","A",814.577382523566,50.4531217738986
"621","D",941.230126190931,718.575875507668
"622","D",91.106814565137,372.614953201264
"623","D",32.8637550119311,704.977198271081
"624","B",35.823225742206,233.75781904906
"625","D",25.70786094293,822.899400489405
"626","A",1.07301166281104,178.186774253845
"627","D",254.75966790691,942.925641080365
"628","B",417.263655690476,508.895438164473
"629","C",924.02864433825,396.362940780818
"630","A",968.679671175778,157.668828265741
"631","C",254.447052255273,954.367469763383
"632","B",530.411755433306,656.096924794838
"633","A",895.552035886794,180.738037917763
"634","B",570.628694724292,51.4144422486424
"635","C",781.052133534104,517.334289615974
"636","B",256.360578583553,976.362172048539
"637","C",757.284065010026,629.100438673049
"638","D",14.925567433238,627.729681553319
"639","C",322.89630244486,132.965217344463
"640","D",732.464023400098,5.52602484822273
"641","D",534.187841229141,524.098156252876
"642","B",357.370962621644,503.516332944855
"643","A",911.562448600307,940.551033010706
"644","B",483.453094959259,220.783590571955
"645","B",703.817063011229,107.08140139468
"646","B",304.723254172131,355.719363782555
"647","A",546.669726492837,816.392595181242
"648","B",218.226822791621,747.304880525917
"649","B",672.542060725391,766.867507714778
"650","B",780.63912014477,820.875685894862
"651","C",855.323612922803,563.736633397639
"652","D",535.654565319419,774.651967687532
"653","B",997.132225893438,423.045971430838
"654","D",898.4399670735,64.1767794732004
"655","D",129.060408566147,891.043979208916
"656","D",216.2344167009,972.940347157419
"657","B",667.570184217766,327.736924868077
"658","D",793.947230558842,784.449564293027
"659","B",724.875582382083,224.284888012335
"660","B",478.244041558355,537.130925804377
"661","D",402.949651004747,575.99855447188
"662","D",492.626040941104,617.885561892763
"663","B",483.520636102185,328.839504159987
"664","B",259.982365649194,282.319768564776
"665","A",597.083111759275,887.58798269555
"666","D",294.812037842348,793.164712144062
"667","D",369.008995126933,610.65740743652
"668","D",9.99576807953417,661.594865843654
"669","B",303.953574271873,85.0221822038293
"670","C",312.483278568834,604.226661846042
"671","B",283.065012423322,638.058441691101
"672","B",890.056540491059,559.228271245956
"673","C",629.572245525196,323.601864743978
"674","B",869.682852178812,849.840022390708
"675","B",417.989115230739,729.816192295402
"676","A",162.012099986896,864.644694142044
"677","C",768.319733673707,641.248285537586
"678","D",122.425344306976,758.576816180721
"679","B",993.210037937388,30.1115154288709
"680","C",429.838618263602,324.042507214472
"681","C",413.741247961298,97.5063876248896
"682","D",90.4127163812518,322.601059917361
"683","C",550.272111780941,414.460916537791
"684","B",330.114161595702,209.359405795112
"685","D",132.162374909967,537.42020460777
"686","B",310.061952564865,279.2625320144
"687","C",204.901010030881,62.3733492102474
"688","B",641.159024788067,136.719651985914
"689","A",877.066611079499,414.176214952022
"690","D",785.297151189297,905.710796825588
"691","D",784.964286722243,99.7029817663133
"692","C",844.797840341926,488.675749395043
"693","B",674.035150092095,397.055190056562
"694","D",509.059449657798,747.646924108267
"695","D",563.577421940863,914.346014382318
"696","B",457.292182836682,323.051095474511
"697","D",127.13626306504,629.463252611458
"698","D",869.035353884101,826.327973976731
"699","C",375.890396069735,211.411537835374
"700","C",191.677949856967,126.47000933066
"701","C",921.54756304808,280.163098592311
"702","B",727.068897569552,517.744367476553
"703","A",214.358770754188,869.016283424571
"704","B",170.598489930853,135.433446383104
"705","A",820.240361848846,60.0391910411417
"706","B",577.009090455249,450.262835482135
"707","C",234.356162371114,377.632123650983
"708","C",802.419131388888,462.921737227589
"709","D",274.45927564986,618.08036477305
"710","C",897.012583911419,83.6353986524045
"711","D",319.871973711997,206.355498638004
"712","D",130.014703143388,848.116274690256
"713","C",828.876490937546,315.280463779345
"714","A",660.422020824626,106.310589937493
"715","D",236.21092713438,456.754570826888
"716","C",65.9564139787108,121.512844925746
"717","B",412.743908818811,184.166805120185
"718","A",487.341500585899,857.41659370251
"719","B",818.29805043526,371.078467927873
"720","C",655.032284324989,368.545475881547
"721","C",678.277117433026,479.364278027788
"722","D",480.635876534507,847.417271928862
"723","A",669.759306125343,35.0229872856289
"724","B",418.566236272454,744.022771483287
"725","B",863.519227830693,726.469558663666
"726","B",567.893175873905,70.3148252796382
"727","B",239.549933932722,498.526754090562
"728","B",66.1782561801374,611.012683715671
"729","B",121.483125956729,334.453883115202
