,neighbor,probability,distance,reference,id,perm
94,Anterior somitic tissues,2.142896,3030.3396,Allantois,0,1
95,Anterior somitic tissues,1.9136431,3095.17,Allantois,0,1
96,Anterior somitic tissues,1.8343703,3160.0005,Allantois,0,1
97,Anterior somitic tissues,1.6490791,3224.8308,Allantois,0,1
98,Cardiomyocytes,0.1880926,112.969986,Allantois,0,1
99,Cardiomyocytes,0.52371186,177.80042,Allantois,0,1
100,Cardiomyocytes,0.45273814,242.63086,Allantois,0,1
101,Cardiomyocytes,0.4074157,307.46127,Allantois,0,1
102,Cardiomyocytes,0.43657082,372.29172,Allantois,0,1
103,Cardiomyocytes,0.6769217,437.12216,Allantois,0,1
104,Cardiomyocytes,0.94844383,501.95258,Allantois,0,1
105,Cardiomyocytes,1.1793002,566.783,Allantois,0,1
106,Cardiomyocytes,1.2404311,631.61346,Allantois,0,1
107,Cardiomyocytes,1.3769009,696.4439,Allantois,0,1
108,Cardiomyocytes,1.4260333,761.27435,Allantois,0,1
109,Cardiomyocytes,1.356211,826.10474,Allantois,0,1
110,Cardiomyocytes,1.2760296,890.9352,Allantois,0,1
111,Cardiomyocytes,1.2228377,955.7656,Allantois,0,1
112,Cardiomyocytes,1.1632411,1020.59607,Allantois,0,1
113,Cardiomyocytes,1.0407856,1085.4265,Allantois,0,1
114,Cardiomyocytes,0.96685356,1150.257,Allantois,0,1
115,Cardiomyocytes,0.99183005,1215.0874,Allantois,0,1
116,Cardiomyocytes,1.0243815,1279.9178,Allantois,0,1
117,Cardiomyocytes,1.1294838,1344.7482,Allantois,0,1
118,Cardiomyocytes,1.2504379,1409.5786,Allantois,0,1
119,Cardiomyocytes,1.424395,1474.409,Allantois,0,1
120,Cardiomyocytes,1.5373738,1539.2395,Allantois,0,1
121,Cardiomyocytes,1.5392771,1604.07,Allantois,0,1
122,Cardiomyocytes,1.3716422,1668.9004,Allantois,0,1
123,Cardiomyocytes,1.2670567,1733.7308,Allantois,0,1
124,Cardiomyocytes,1.2580167,1798.5613,Allantois,0,1
125,Cardiomyocytes,1.1783229,1863.3917,Allantois,0,1
126,Cardiomyocytes,0.8897163,1928.2222,Allantois,0,1
127,Cardiomyocytes,0.7420626,1993.0526,Allantois,0,1
128,Cardiomyocytes,0.78297323,2057.883,Allantois,0,1
129,Cardiomyocytes,0.69542575,2122.7134,Allantois,0,1
130,Cardiomyocytes,0.54571146,2187.544,Allantois,0,1
131,Cardiomyocytes,0.45363557,2252.3743,Allantois,0,1
132,Cardiomyocytes,0.33717912,2317.2048,Allantois,0,1
133,Cardiomyocytes,0.2808654,2382.0352,Allantois,0,1
134,Cardiomyocytes,0.26142064,2446.8657,Allantois,0,1
135,Cardiomyocytes,0.291325,2511.696,Allantois,0,1
136,Cardiomyocytes,0.4049848,2576.5264,Allantois,0,1
137,Cardiomyocytes,0.45547476,2641.357,Allantois,0,1
138,Cardiomyocytes,0.43578163,2706.1873,Allantois,0,1
139,Cardiomyocytes,0.38888946,2771.0178,Allantois,0,1
140,Cardiomyocytes,0.3938368,2835.8481,Allantois,0,1
141,Cardiomyocytes,0.3875516,2900.6787,Allantois,0,1
142,Cardiomyocytes,0.38166288,2965.509,Allantois,0,1
143,Cardiomyocytes,0.49203536,3030.3396,Allantois,0,1
144,Cardiomyocytes,0.63607574,3095.17,Allantois,0,1
145,Cardiomyocytes,0.64414966,3160.0005,Allantois,0,1
146,Cardiomyocytes,0.608296,3224.8308,Allantois,0,1
147,Cranial mesoderm,0.0,112.969986,Allantois,0,1
148,Cranial mesoderm,0.0,177.80042,Allantois,0,1
149,Cranial mesoderm,0.027026182,242.63086,Allantois,0,1
150,Cranial mesoderm,0.049850587,307.46127,Allantois,0,1
151,Cranial mesoderm,0.06482667,372.29172,Allantois,0,1
152,Cranial mesoderm,0.039057508,437.12216,Allantois,0,1
153,Cranial mesoderm,0.0109833665,501.95258,Allantois,0,1
154,Cranial mesoderm,0.031834662,566.783,Allantois,0,1
155,Cranial mesoderm,0.13297804,631.61346,Allantois,0,1
156,Cranial mesoderm,0.16674328,696.4439,Allantois,0,1
157,Cranial mesoderm,0.14966883,761.27435,Allantois,0,1
158,Cranial mesoderm,0.22477083,826.10474,Allantois,0,1
159,Cranial mesoderm,0.3256092,890.9352,Allantois,0,1
160,Cranial mesoderm,0.37360197,955.7656,Allantois,0,1
161,Cranial mesoderm,0.36448532,1020.59607,Allantois,0,1
162,Cranial mesoderm,0.32625875,1085.4265,Allantois,0,1
163,Cranial mesoderm,0.26671892,1150.257,Allantois,0,1
164,Cranial mesoderm,0.24270938,1215.0874,Allantois,0,1
165,Cranial mesoderm,0.26113454,1279.9178,Allantois,0,1
166,Cranial mesoderm,0.28850713,1344.7482,Allantois,0,1
167,Cranial mesoderm,0.3371776,1409.5786,Allantois,0,1
168,Cranial mesoderm,0.303919,1474.409,Allantois,0,1
169,Cranial mesoderm,0.28503186,1539.2395,Allantois,0,1
170,Cranial mesoderm,0.25450757,1604.07,Allantois,0,1
171,Cranial mesoderm,0.32109433,1668.9004,Allantois,0,1
172,Cranial mesoderm,0.38081306,1733.7308,Allantois,0,1
173,Cranial mesoderm,0.42350945,1798.5613,Allantois,0,1
174,Cranial mesoderm,0.5223964,1863.3917,Allantois,0,1
175,Cranial mesoderm,0.60750395,1928.2222,Allantois,0,1
176,Cranial mesoderm,0.6322728,1993.0526,Allantois,0,1
177,Cranial mesoderm,0.7618846,2057.883,Allantois,0,1
178,Cranial mesoderm,0.9451569,2122.7134,Allantois,0,1
179,Cranial mesoderm,1.0089796,2187.544,Allantois,0,1
180,Cranial mesoderm,1.1002787,2252.3743,Allantois,0,1
181,Cranial mesoderm,1.220087,2317.2048,Allantois,0,1
182,Cranial mesoderm,1.133517,2382.0352,Allantois,0,1
183,Cranial mesoderm,1.2599303,2446.8657,Allantois,0,1
184,Cranial mesoderm,1.3871322,2511.696,Allantois,0,1
185,Cranial mesoderm,1.4464664,2576.5264,Allantois,0,1
186,Cranial mesoderm,1.6848115,2641.357,Allantois,0,1
187,Cranial mesoderm,1.6889956,2706.1873,Allantois,0,1
188,Cranial mesoderm,1.9431708,2771.0178,Allantois,0,1
189,Cranial mesoderm,2.1008346,2835.8481,Allantois,0,1
190,Cranial mesoderm,2.26679,2900.6787,Allantois,0,1
191,Cranial mesoderm,2.5448842,2965.509,Allantois,0,1
192,Cranial mesoderm,2.4949522,3030.3396,Allantois,0,1
193,Cranial mesoderm,2.3692987,3095.17,Allantois,0,1
194,Cranial mesoderm,2.0212507,3160.0005,Allantois,0,1
195,Cranial mesoderm,1.7076342,3224.8308,Allantois,0,1
196,Definitive endoderm,0.0,112.969986,Allantois,0,1
197,Definitive endoderm,0.12265988,177.80042,Allantois,0,1
198,Definitive endoderm,0.12509155,242.63086,Allantois,0,1
199,Definitive endoderm,0.028651262,307.46127,Allantois,0,1
200,Definitive endoderm,0.012973397,372.29172,Allantois,0,1
201,Definitive endoderm,0.022611992,437.12216,Allantois,0,1
202,Definitive endoderm,0.031106675,501.95258,Allantois,0,1
203,Definitive endoderm,0.06008409,566.783,Allantois,0,1
204,Definitive endoderm,0.064112276,631.61346,Allantois,0,1
205,Definitive endoderm,0.067914665,696.4439,Allantois,0,1
206,Definitive endoderm,0.09699115,761.27435,Allantois,0,1
207,Definitive endoderm,0.11616353,826.10474,Allantois,0,1
208,Definitive endoderm,0.12935704,890.9352,Allantois,0,1
209,Definitive endoderm,0.1007978,955.7656,Allantois,0,1
210,Definitive endoderm,0.14848474,1020.59607,Allantois,0,1
211,Definitive endoderm,0.15038519,1085.4265,Allantois,0,1
212,Definitive endoderm,0.7921616,1150.257,Allantois,0,1
213,Definitive endoderm,0.9008286,1215.0874,Allantois,0,1
214,Definitive endoderm,0.6183935,1279.9178,Allantois,0,1
215,Definitive endoderm,0.4648186,1344.7482,Allantois,0,1
216,Definitive endoderm,0.6010676,1409.5786,Allantois,0,1
217,Definitive endoderm,0.78149086,1474.409,Allantois,0,1
218,Definitive endoderm,1.019318,1539.2395,Allantois,0,1
219,Definitive endoderm,0.9153865,1604.07,Allantois,0,1
220,Definitive endoderm,1.0415385,1668.9004,Allantois,0,1
221,Definitive endoderm,1.1634523,1733.7308,Allantois,0,1
222,Definitive endoderm,1.2033634,1798.5613,Allantois,0,1
223,Definitive endoderm,1.2747124,1863.3917,Allantois,0,1
224,Definitive endoderm,1.2773082,1928.2222,Allantois,0,1
225,Definitive endoderm,1.5830086,1993.0526,Allantois,0,1
226,Definitive endoderm,1.5846546,2057.883,Allantois,0,1
227,Definitive endoderm,1.4408811,2122.7134,Allantois,0,1
228,Definitive endoderm,1.425767,2187.544,Allantois,0,1
229,Definitive endoderm,1.7434087,2252.3743,Allantois,0,1
230,Definitive endoderm,2.0145698,2317.2048,Allantois,0,1
231,Definitive endoderm,1.916878,2382.0352,Allantois,0,1
232,Definitive endoderm,1.7065791,2446.8657,Allantois,0,1
233,Definitive endoderm,1.7393471,2511.696,Allantois,0,1
234,Definitive endoderm,2.131296,2576.5264,Allantois,0,1
235,Definitive endoderm,1.6604556,2641.357,Allantois,0,1
236,Definitive endoderm,1.5090889,2706.1873,Allantois,0,1
237,Definitive endoderm,1.444186,2771.0178,Allantois,0,1
238,Definitive endoderm,1.0627638,2835.8481,Allantois,0,1
239,Definitive endoderm,0.99953073,2900.6787,Allantois,0,1
240,Definitive endoderm,0.99346083,2965.509,Allantois,0,1
241,Definitive endoderm,1.04392,3030.3396,Allantois,0,1
242,Definitive endoderm,0.58581555,3095.17,Allantois,0,1
243,Definitive endoderm,0.4391969,3160.0005,Allantois,0,1
244,Definitive endoderm,0.42681807,3224.8308,Allantois,0,1
245,Dermomyotome,0.09014683,112.969986,Allantois,0,1
246,Dermomyotome,0.19535561,177.80042,Allantois,0,1
247,Dermomyotome,0.23448773,242.63086,Allantois,0,1
248,Dermomyotome,0.23584177,307.46127,Allantois,0,1
249,Dermomyotome,0.25029808,372.29172,Allantois,0,1
250,Dermomyotome,0.26665264,437.12216,Allantois,0,1
251,Dermomyotome,0.38686433,501.95258,Allantois,0,1
252,Dermomyotome,0.47758722,566.783,Allantois,0,1
253,Dermomyotome,0.6439248,631.61346,Allantois,0,1
254,Dermomyotome,0.8367162,696.4439,Allantois,0,1
255,Dermomyotome,1.0863453,761.27435,Allantois,0,1
256,Dermomyotome,1.2574469,826.10474,Allantois,0,1
257,Dermomyotome,1.3226293,890.9352,Allantois,0,1
258,Dermomyotome,1.5609894,955.7656,Allantois,0,1
259,Dermomyotome,2.2071784,1020.59607,Allantois,0,1
260,Dermomyotome,2.533944,1085.4265,Allantois,0,1
261,Dermomyotome,2.62911,1150.257,Allantois,0,1
262,Dermomyotome,2.119367,1215.0874,Allantois,0,1
263,Dermomyotome,1.8700354,1279.9178,Allantois,0,1
264,Dermomyotome,1.6832814,1344.7482,Allantois,0,1
265,Dermomyotome,1.4173838,1409.5786,Allantois,0,1
266,Dermomyotome,1.0913346,1474.409,Allantois,0,1
267,Dermomyotome,0.8631459,1539.2395,Allantois,0,1
268,Dermomyotome,0.6806755,1604.07,Allantois,0,1
269,Dermomyotome,0.7059511,1668.9004,Allantois,0,1
270,Dermomyotome,0.7050422,1733.7308,Allantois,0,1
271,Dermomyotome,0.7022525,1798.5613,Allantois,0,1
272,Dermomyotome,0.8683173,1863.3917,Allantois,0,1
273,Dermomyotome,0.807206,1928.2222,Allantois,0,1
274,Dermomyotome,0.69085884,1993.0526,Allantois,0,1
275,Dermomyotome,0.74291885,2057.883,Allantois,0,1
276,Dermomyotome,0.8001661,2122.7134,Allantois,0,1
277,Dermomyotome,0.9431163,2187.544,Allantois,0,1
278,Dermomyotome,1.0015949,2252.3743,Allantois,0,1
279,Dermomyotome,1.1656126,2317.2048,Allantois,0,1
280,Dermomyotome,1.2010204,2382.0352,Allantois,0,1
281,Dermomyotome,1.1150162,2446.8657,Allantois,0,1
282,Dermomyotome,1.1255149,2511.696,Allantois,0,1
283,Dermomyotome,1.0474169,2576.5264,Allantois,0,1
284,Dermomyotome,0.9866932,2641.357,Allantois,0,1
285,Dermomyotome,1.0357313,2706.1873,Allantois,0,1
286,Dermomyotome,1.1260862,2771.0178,Allantois,0,1
287,Dermomyotome,1.1309794,2835.8481,Allantois,0,1
288,Dermomyotome,1.2206253,2900.6787,Allantois,0,1
289,Dermomyotome,1.1558505,2965.509,Allantois,0,1
290,Dermomyotome,1.1152208,3030.3396,Allantois,0,1
291,Dermomyotome,1.1434216,3095.17,Allantois,0,1
292,Dermomyotome,1.2135361,3160.0005,Allantois,0,1
293,Dermomyotome,1.0896533,3224.8308,Allantois,0,1
294,Endothelium,2.0936623,112.969986,Allantois,0,1
295,Endothelium,1.9224107,177.80042,Allantois,0,1
296,Endothelium,1.8126289,242.63086,Allantois,0,1
297,Endothelium,2.0989997,307.46127,Allantois,0,1
298,Endothelium,2.1310415,372.29172,Allantois,0,1
299,Endothelium,2.1374273,437.12216,Allantois,0,1
300,Endothelium,1.8763766,501.95258,Allantois,0,1
301,Endothelium,1.7104375,566.783,Allantois,0,1
302,Endothelium,1.3435677,631.61346,Allantois,0,1
303,Endothelium,1.2751224,696.4439,Allantois,0,1
304,Endothelium,1.1805648,761.27435,Allantois,0,1
305,Endothelium,1.2006906,826.10474,Allantois,0,1
306,Endothelium,1.2676078,890.9352,Allantois,0,1
307,Endothelium,1.3439043,955.7656,Allantois,0,1
308,Endothelium,1.2713885,1020.59607,Allantois,0,1
309,Endothelium,1.3120117,1085.4265,Allantois,0,1
310,Endothelium,1.13642,1150.257,Allantois,0,1
311,Endothelium,1.0063199,1215.0874,Allantois,0,1
312,Endothelium,0.9510186,1279.9178,Allantois,0,1
313,Endothelium,0.79832107,1344.7482,Allantois,0,1
314,Endothelium,0.7470052,1409.5786,Allantois,0,1
315,Endothelium,0.7385241,1474.409,Allantois,0,1
316,Endothelium,0.69061005,1539.2395,Allantois,0,1
317,Endothelium,0.6792973,1604.07,Allantois,0,1
318,Endothelium,0.74536914,1668.9004,Allantois,0,1
319,Endothelium,0.7124977,1733.7308,Allantois,0,1
320,Endothelium,0.8030809,1798.5613,Allantois,0,1
321,Endothelium,0.82088834,1863.3917,Allantois,0,1
322,Endothelium,0.8748918,1928.2222,Allantois,0,1
323,Endothelium,0.9867385,1993.0526,Allantois,0,1
324,Endothelium,0.90233916,2057.883,Allantois,0,1
325,Endothelium,0.9205963,2122.7134,Allantois,0,1
326,Endothelium,0.8704484,2187.544,Allantois,0,1
327,Endothelium,0.834905,2252.3743,Allantois,0,1
328,Endothelium,0.79865384,2317.2048,Allantois,0,1
329,Endothelium,0.77808034,2382.0352,Allantois,0,1
330,Endothelium,0.7988737,2446.8657,Allantois,0,1
331,Endothelium,0.7252777,2511.696,Allantois,0,1
332,Endothelium,0.7362133,2576.5264,Allantois,0,1
333,Endothelium,0.7903655,2641.357,Allantois,0,1
334,Endothelium,0.87508094,2706.1873,Allantois,0,1
335,Endothelium,0.96272165,2771.0178,Allantois,0,1
336,Endothelium,1.0016226,2835.8481,Allantois,0,1
337,Endothelium,0.94000983,2900.6787,Allantois,0,1
338,Endothelium,1.0256859,2965.509,Allantois,0,1
339,Endothelium,1.0556294,3030.3396,Allantois,0,1
340,Endothelium,1.0442982,3095.17,Allantois,0,1
341,Endothelium,1.0455322,3160.0005,Allantois,0,1
342,Endothelium,1.0717983,3224.8308,Allantois,0,1
343,Erythroid,3.2275736,112.969986,Allantois,0,1
344,Erythroid,6.1142254,177.80042,Allantois,0,1
345,Erythroid,6.8854384,242.63086,Allantois,0,1
346,Erythroid,6.004759,307.46127,Allantois,0,1
347,Erythroid,4.357613,372.29172,Allantois,0,1
348,Erythroid,2.7718651,437.12216,Allantois,0,1
349,Erythroid,2.021158,501.95258,Allantois,0,1
350,Erythroid,1.6134944,566.783,Allantois,0,1
351,Erythroid,1.4342241,631.61346,Allantois,0,1
352,Erythroid,1.605824,696.4439,Allantois,0,1
353,Erythroid,1.647572,761.27435,Allantois,0,1
354,Erythroid,1.5357405,826.10474,Allantois,0,1
355,Erythroid,1.6194127,890.9352,Allantois,0,1
356,Erythroid,1.4123819,955.7656,Allantois,0,1
357,Erythroid,1.338674,1020.59607,Allantois,0,1
358,Erythroid,1.1898676,1085.4265,Allantois,0,1
359,Erythroid,1.0039893,1150.257,Allantois,0,1
360,Erythroid,0.85207814,1215.0874,Allantois,0,1
361,Erythroid,0.7911995,1279.9178,Allantois,0,1
362,Erythroid,0.866895,1344.7482,Allantois,0,1
363,Erythroid,0.75313497,1409.5786,Allantois,0,1
364,Erythroid,0.61141753,1474.409,Allantois,0,1
365,Erythroid,0.68751526,1539.2395,Allantois,0,1
366,Erythroid,0.7077798,1604.07,Allantois,0,1
367,Erythroid,0.87354076,1668.9004,Allantois,0,1
368,Erythroid,0.8543307,1733.7308,Allantois,0,1
369,Erythroid,0.96838504,1798.5613,Allantois,0,1
370,Erythroid,0.82665116,1863.3917,Allantois,0,1
371,Erythroid,0.7555165,1928.2222,Allantois,0,1
372,Erythroid,0.742939,1993.0526,Allantois,0,1
373,Erythroid,0.7132213,2057.883,Allantois,0,1
374,Erythroid,0.7182695,2122.7134,Allantois,0,1
375,Erythroid,0.6128214,2187.544,Allantois,0,1
376,Erythroid,0.61807483,2252.3743,Allantois,0,1
377,Erythroid,0.6305102,2317.2048,Allantois,0,1
378,Erythroid,0.6415585,2382.0352,Allantois,0,1
379,Erythroid,0.37286794,2446.8657,Allantois,0,1
380,Erythroid,0.37994647,2511.696,Allantois,0,1
381,Erythroid,0.39941782,2576.5264,Allantois,0,1
382,Erythroid,0.4241792,2641.357,Allantois,0,1
383,Erythroid,0.3821678,2706.1873,Allantois,0,1
384,Erythroid,0.48505497,2771.0178,Allantois,0,1
385,Erythroid,0.46827066,2835.8481,Allantois,0,1
386,Erythroid,0.49757877,2900.6787,Allantois,0,1
387,Erythroid,0.5504745,2965.509,Allantois,0,1
388,Erythroid,0.7533059,3030.3396,Allantois,0,1
389,Erythroid,0.8695669,3095.17,Allantois,0,1
390,Erythroid,1.0367543,3160.0005,Allantois,0,1
391,Erythroid,1.1173987,3224.8308,Allantois,0,1
392,Forebrain/Midbrain/Hindbrain,0.0,112.969986,Allantois,0,1
393,Forebrain/Midbrain/Hindbrain,0.0,177.80042,Allantois,0,1
394,Forebrain/Midbrain/Hindbrain,0.0,242.63086,Allantois,0,1
395,Forebrain/Midbrain/Hindbrain,0.00074032985,307.46127,Allantois,0,1
396,Forebrain/Midbrain/Hindbrain,0.0026657265,372.29172,Allantois,0,1
397,Forebrain/Midbrain/Hindbrain,0.0023614145,437.12216,Allantois,0,1
398,Forebrain/Midbrain/Hindbrain,0.005556111,501.95258,Allantois,0,1
399,Forebrain/Midbrain/Hindbrain,0.013504014,566.783,Allantois,0,1
400,Forebrain/Midbrain/Hindbrain,0.02796657,631.61346,Allantois,0,1
401,Forebrain/Midbrain/Hindbrain,0.04653592,696.4439,Allantois,0,1
402,Forebrain/Midbrain/Hindbrain,0.08327902,761.27435,Allantois,0,1
403,Forebrain/Midbrain/Hindbrain,0.14984116,826.10474,Allantois,0,1
404,Forebrain/Midbrain/Hindbrain,0.25749767,890.9352,Allantois,0,1
405,Forebrain/Midbrain/Hindbrain,0.38544887,955.7656,Allantois,0,1
406,Forebrain/Midbrain/Hindbrain,0.5408126,1020.59607,Allantois,0,1
407,Forebrain/Midbrain/Hindbrain,0.7594865,1085.4265,Allantois,0,1
408,Forebrain/Midbrain/Hindbrain,0.957039,1150.257,Allantois,0,1
409,Forebrain/Midbrain/Hindbrain,1.124638,1215.0874,Allantois,0,1
410,Forebrain/Midbrain/Hindbrain,1.1896551,1279.9178,Allantois,0,1
411,Forebrain/Midbrain/Hindbrain,1.192221,1344.7482,Allantois,0,1
412,Forebrain/Midbrain/Hindbrain,1.1927876,1409.5786,Allantois,0,1
413,Forebrain/Midbrain/Hindbrain,1.1618861,1474.409,Allantois,0,1
414,Forebrain/Midbrain/Hindbrain,1.1051054,1539.2395,Allantois,0,1
415,Forebrain/Midbrain/Hindbrain,1.0617243,1604.07,Allantois,0,1
416,Forebrain/Midbrain/Hindbrain,1.0231203,1668.9004,Allantois,0,1
417,Forebrain/Midbrain/Hindbrain,0.9686098,1733.7308,Allantois,0,1
418,Forebrain/Midbrain/Hindbrain,0.9195936,1798.5613,Allantois,0,1
419,Forebrain/Midbrain/Hindbrain,0.9525154,1863.3917,Allantois,0,1
420,Forebrain/Midbrain/Hindbrain,0.97189665,1928.2222,Allantois,0,1
421,Forebrain/Midbrain/Hindbrain,0.9931246,1993.0526,Allantois,0,1
422,Forebrain/Midbrain/Hindbrain,0.9876646,2057.883,Allantois,0,1
423,Forebrain/Midbrain/Hindbrain,0.91390646,2122.7134,Allantois,0,1
424,Forebrain/Midbrain/Hindbrain,0.8081579,2187.544,Allantois,0,1
425,Forebrain/Midbrain/Hindbrain,0.76365155,2252.3743,Allantois,0,1
426,Forebrain/Midbrain/Hindbrain,0.7846969,2317.2048,Allantois,0,1
427,Forebrain/Midbrain/Hindbrain,0.8326951,2382.0352,Allantois,0,1
428,Forebrain/Midbrain/Hindbrain,0.8985482,2446.8657,Allantois,0,1
429,Forebrain/Midbrain/Hindbrain,1.011328,2511.696,Allantois,0,1
430,Forebrain/Midbrain/Hindbrain,1.1204146,2576.5264,Allantois,0,1
431,Forebrain/Midbrain/Hindbrain,1.2158482,2641.357,Allantois,0,1
432,Forebrain/Midbrain/Hindbrain,1.2629621,2706.1873,Allantois,0,1
433,Forebrain/Midbrain/Hindbrain,1.2694726,2771.0178,Allantois,0,1
434,Forebrain/Midbrain/Hindbrain,1.3478771,2835.8481,Allantois,0,1
435,Forebrain/Midbrain/Hindbrain,1.4027082,2900.6787,Allantois,0,1
436,Forebrain/Midbrain/Hindbrain,1.4656165,2965.509,Allantois,0,1
437,Forebrain/Midbrain/Hindbrain,1.5886867,3030.3396,Allantois,0,1
438,Forebrain/Midbrain/Hindbrain,1.7835938,3095.17,Allantois,0,1
439,Forebrain/Midbrain/Hindbrain,1.9577727,3160.0005,Allantois,0,1
